,NDB_NO,Description,Weight(g),Measure,"Fatty acids, total saturated (g)","Fatty acids, total polyunsaturated (g)",Fructose (g),"Sugars, total (g)",Thiamin (mg),Leucine (g),6:0 (g),22:4 (g),"Folate, food (µg)","18:3 n-3 c,c,c (ALA) (g)",Vitamin E (alpha-tocopherol) (mg),Phenylalanine (g),Lysine (g),22:1 c (g),"Fluoride, F (µg)","Tocotrienol, beta (mg)",18:1 t (g),20:1 (g),15:1 (g),Glutamic acid (g),Aspartic acid (g),17:1 (g),21:5 (g),"20:2 n-6 c,c (g)","Fiber, total dietary (g)",20:3 n-3 (g),Lutein + zeaxanthin (µg),Menaquinone-4 (µg),"Tocotrienol, alpha (mg)",Alanine (g),13:0 (g),Beta-sitosterol (mg),18:4 (g),Retinol (µg),18:1-11 t (18:1t n-7) (g),Caffeine (mg),Hydroxyproline (g),Protein (g),Lycopene (µg),Niacin (mg),"Copper, Cu (mg)",17:0 (g),18:0 (g),18:3 undifferentiated (g),Glucose (dextrose) (g),14:1 (g)_x,"Folate, DFE (µg)_x",20:3 undifferentiated (g)_x,14:1 (g)_y,"Folate, DFE (µg)_y",20:3 undifferentiated (g)_y,Threonine (g),"18:3 n-6 c,c,c (g)",Maltose (g),Energy (kJ),"Fatty acids, total trans-monoenoic (g)",14:0 (g),Phytosterols (mg),"Iron, Fe (mg)",Cystine (g),"Fatty acids, total trans-polyenoic (g)",Water (g),"Cryptoxanthin, beta (µg)","Tocopherol, gamma (mg)",Glycine (g),"Calcium, Ca (mg)",16:1 t (g),"Carotene, beta (µg)",15:0 (g),Riboflavin (mg),20:5 n-3 (EPA) (g),Vitamin B-12 (µg),"Fatty acids, total monounsaturated (g)",Vitamin K (phylloquinone) (µg),"Vitamin A, RAE (µg)",12:0 (g),Vitamin B-6 (mg),22:0 (g),Ash (g),"Tocopherol, delta (mg)",22:1 undifferentiated (g),Vitamin D3 (cholecalciferol) (µg),24:0 (g),Campesterol (mg),16:1 c (g),"Sodium, Na (mg)",4:0 (g),Galactose (g),22:5 n-3 (DPA) (g),"Alcohol, ethyl (g)",18:2 undifferentiated (g),"Potassium, K (mg)",Betaine (mg),Proline (g),Total lipid (fat) (g),16:1 undifferentiated (g),18:2 t not further defined (g),18:2 i (g),Sucrose (g),"Vitamin A, IU (IU)",Energy (kcal),24:1 c (g),Tryptophan (g),Starch (g),Cholesterol (mg),Tyrosine (g),20:0 (g),"Selenium, Se (µg)",Folic acid (µg),"Manganese, Mn (mg)","Folate, total (µg)",Isoleucine (g),16:0 (g),"Phosphorus, P (mg)","Vitamin B-12, added (µg)_x","Choline, total (mg)_x",Serine (g)_x,"Vitamin B-12, added (µg)_y","Choline, total (mg)_y",Serine (g)_y,"Carbohydrate, by difference (g)",22:1 t (g),"18:2 t,t (g)","Carotene, alpha (µg)",Vitamin D (IU),18:1 c (g),"18:2 n-6 c,c (g)",Stigmasterol (mg),Pantothenic acid (mg),Arginine (g),Vitamin D2 (ergocalciferol) (µg),10:0 (g),Vitamin D (D2 + D3) (µg),Valine (g),"Magnesium, Mg (mg)",18:1 undifferentiated (g),Histidine (g),Dihydrophylloquinone (µg),20:3 n-6 (g),20:4 undifferentiated (g),"Fatty acids, total trans (g)",Theobromine (mg),"Tocotrienol, delta (mg)","Vitamin C, total ascorbic acid (mg)","Tocotrienol, gamma (mg)",Methionine (g),8:0 (g),Lactose (g),18:2 CLAs (g)
181,"""19887""","Frozen novelties, KLONDIKE, SLIM-A-BEAR Vanilla Sandwich",64.0,1.0 serving 1 sandwich,2.080,,,13.96,,,,,,,,,,,,,,,,,,,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641,,,,,,,,,,,,,,,,,,,,,,,,0.54,,,,,,,,,,,,,,,,,,,,,184,153.0,,,,,,,,,,,,,,,,,,,,27.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,"""19890""","Frozen novelties, KLONDIKE, SLIM-A-BEAR, No Sugar Added, Stickless Bar",78.0,1.0 serving 1 bar,8.112,,,6.74,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789,,,,,,,,,,,,,,,,,,,,,,,,0.88,,,,,,,,,,,,,,,,,,,,,225,189.0,,,,,,,,,,,,,,,,,,,,20.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,"""19891""","Frozen novelties, No Sugar Added CREAMSICLE Pops",44.0,1.0 serving 1 pop,0.207,,,1.21,,,,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,,,,,,,,,,,,,,,,,,,,,,,,0.19,,,,,,,,,,,,,,,,,,,,,10,32.0,,,,,,,,,,,,,,,,,,,,5.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,"""19871""","Frozen novelties, No Sugar Added, FUDGSICLE pops",84.0,1.0 serving,0.827,0.125,0.00,4.28,0.059,,0.000,,5,0.003,0.25,,,,,,,,0.0,,,,,0.000,1.3,0.000,2,,,,,,,0,,3,,,,0.147,0.090,0.003,0.217,0.003,0.00,0.0,5,,0.0,5,,,,,436,0.000,0.017,,,,0.003,58.74,0.0,,,,,0.0,0.003,0.193,0.000,0.06,0.545,0.1,0,0.000,0.049,0.002,1.18,,0.000,,,,0.003,81.0,0.0,,,0.0,0.123,213.0,,,,,0.003,,0.0,0,104.0,,,,,,,,0,0.126,5,,,,0.00,9.8,,0.00,9.8,,19.41,0.000,,0.0,,0.540,0.12,,0.228,,,,0.0,,23.0,0.540,,,,0.0,0.003,112.0,,0.0,,,,4.28,0.000
185,"""19892""","Frozen novelties, Sugar Free, CREAMSICLE Pops",80.0,1.0 serving 2 pops,1.600,,,0.34,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,,,,,,,,,,,,,,,,,,,,,,,,0.35,,,,,,,,,,,,,,,,,,,,,0,39.0,,,,,,,,,,,,,,,,,,,,9.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,"""42186""","Frozen yogurts, chocolate",174.0,1.0 cup,3.953,0.177,,33.48,0.070,,0.117,,21,,,,,,,,,,,,,,,,4.0,,0,,,,,,,66,,5,,,,0.244,0.094,,0.771,0.050,,,,,,,,,,,952,,0.569,,,,,,,,,,,,,0.313,0.000,0.12,1.672,0.5,68,0.184,0.07,,1.04,,0.000,0.2,,,,,,,,,0.127,407.0,,,,,,,,245,228.0,,,,,,,,0,,21,,,,0.00,24.5,,0.00,24.5,,37.58,,,0.0,5,,,,,,,,0.2,,44.0,1.422,,,,,,184.0,,0.0,,,,,
187,"""42185""","Frozen yogurts, chocolate, nonfat milk, sweetened without sugar",186.0,1.0 cup,0.939,0.056,,23.45,0.074,,0.017,,22,,,,,,,,,,,,,,,,3.7,,0,,,,,,,2,,6,,,,0.372,0.378,,0.193,0.017,,,,,,,,,,,833,,0.132,,,,,,,,,,,,,0.335,0.000,0.91,0.398,0.6,4,0.017,0.074,,2.98,,0.000,,,,,,,,,,0.039,631.0,,,,,,,,13,199.0,,,,,,,,0,,22,,,,0.00,5.8,,0.00,5.8,,36.64,,,0.0,,,,,,,,,0.0,,74.0,0.348,,,,,,197.0,,1.3,,,,,
188,"""19393""","Frozen yogurts, chocolate, soft-serve",72.0,0.5 cup (4 fl oz),2.614,0.158,,,,,0.065,,8,,,,0.201,,,,,,,,,,,,1.6,,,,,,,,,31,,2,,,,0.220,0.094,,0.691,0.050,,,,,,,,0.123,,,482,,0.360,,,,,,,,,,,,,0.152,,0.21,1.260,,32,0.094,0.053,,0.72,,,,,,,,,,,,0.101,188.0,,0.231,4.32,0.079,,,,,115.0,,0.040,,4.0,0.128,,1.7,0,0.087,8,0.154,1.159,100.0,,,,,,,17.93,,,,,,,,,0.118,,0.086,,,,1.181,0.069,,,,,76.0,,0.2,,,,,
189,"""42187""","Frozen yogurts, flavors other than chocolate",174.0,1.0 cup,4.047,0.174,,34.66,0.070,,0.136,,7,,,,,,,,,,,,,,,,,,0,,,,,,,84,,0,,,,0.122,0.016,,0.618,0.057,,,,,,,,,,,924,,0.656,,,,,,,,,,,,,0.313,0.000,0.12,1.716,0.5,85,0.212,0.07,,1.04,,0.000,0.2,,,,,,,,,0.117,271.0,,,,,,,,306,221.0,,,,,,,,0,,7,,,,0.00,40.2,,0.00,40.2,,37.58,,,0.0,5,,,,,,,,0.2,,17.0,1.427,,,,,,0.0,,1.2,,,,,
190,"""19293""","Frozen yogurts, vanilla, soft-serve",72.0,0.5 cup,2.462,0.151,,17.28,0.027,0.265,0.072,,4,,,,0.215,,,,,,,,,,,,,,0,,,,,,,42,,0,,,,0.207,0.029,,0.490,0.058,,,,,,,,0.122,,,479,,0.410,,,,,,,,,,,,,0.161,0.000,0.21,1.145,0.2,42,0.115,0.058,,0.65,,0.000,0.1,,,,,,,,,0.094,152.0,,0.262,4.03,0.094,,,,153,114.0,,0.038,,1.0,0.13,,2.4,0,0.009,4,0.164,1.094,93.0,0.00,14.5,0.147,0.00,14.5,0.147,17.42,,,0.0,3,,,,,0.098,,0.101,0.1,0.181,10.0,1.051,0.073,,,,,0.0,,0.6,,,,,
191,"""19294""","Fruit butters, apple",17.0,1.0 tbsp,0.009,0.014,,6.0,0.002,,0.000,,0,,,,,,,,,,,,,,,,0.3,,3,,,,,,,,,0,,,,0.013,0.014,,0.001,0.003,,,,,,,,,,,123,,0.000,,,,,,,0.0,,2.0,,,,0.003,,0.00,0.003,0.2,0,0.000,0.006,,0.07,,0.000,,,,,,,,,,0.011,15.0,,,,,,,,4,29.0,,,,,,,,0,0.054,0,,,,0.00,0.4,,0.00,0.4,,7.22,,,0.0,,,,,,,,,0.0,,1.0,0.003,,,,,,0.0,,0.1,,,,,
192,"""19018""",Fruit syrup,334.0,1.0 cup,0.000,,,177.02,0.110,0.003,,,0,,,,0.0,,,,,,,,,,,,0.3,,3,,,,,,,,,0,,,,0.040,0.060,0.000,0.000,,,,,,,,,0.0,,,4760,,0.000,,,,,,,,,,,,,0.040,,0.00,,0.3,0,0.000,0.003,,0.43,,0.000,,,,,,,,,,,23.0,0.0,,0.0,,,,,7,1139.0,,,,0.0,0.0,,2.7,,0.204,0,,,0.0,0.00,0.7,,0.00,0.7,,284.33,,,0.0,,,,,,0.0,,,0.0,,3.0,,0.000,,,,,0.0,,5.3,,,,,
193,"""19172""","Gelatin desserts, dry mix",85.0,1.0 package (3 oz),0.000,,,73.13,0.003,0.213,0.000,,3,,,,0.301,,,,,,,,,,,,,,0,,,,,,,,,0,,,,0.008,0.100,,0.000,,,,,,,,,0.128,,,1355,,0.000,,,,,,,,,,,,,0.035,,0.00,,,0,0.000,0.001,,0.59,,0.000,,,,,,,,,,0.000,6.0,,1.068,0.0,,,,,0,324.0,,,,0.0,0.026,,5.7,0,0.009,3,0.100,0.000,120.0,0.00,3.0,0.226,0.00,3.0,0.226,76.92,,,0.0,,,,,,0.575,,0.000,0.0,0.181,2.0,0.000,0.058,,,,,0.0,,,,,,,
194,"""19173""","Gelatin desserts, dry mix, prepared with water",135.0,0.5 cup,0.000,,,18.21,0.000,0.053,0.000,,1,,,,0.076,,93.3,,,,,,,,,,,,0,,,,,,,,,0,,,,0.001,0.032,,0.000,,,,,,,,,0.032,,,338,,0.000,,,,,,,,,,,,,0.008,,0.00,,,0,,0.0,,0.27,,0.000,,,,,,,,,,0.000,1.0,0.7,0.266,0.0,,,,,0,81.0,,,,0.0,0.007,,1.5,0,0.003,1,0.026,0.000,30.0,0.00,0.7,0.057,0.00,0.7,0.057,19.16,,,0.0,,,,,,0.143,,0.000,0.0,0.045,1.0,0.000,0.015,,,,,0.0,,,,,,,
195,"""19175""","Gelatin desserts, dry mix, reduced calorie, with aspartame",6.4,1.0 serving,0.000,,,0.0,,,,,0,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,0,,,,,0.000,,0.000,,,,,,,,,,,,53,,0.000,,,,,,,,,,,,,,,0.00,,,0,,0.0,,0.14,,0.000,,,,,,,,,,0.000,1.0,,,,,,,,0,13.0,,,,,,,,,,0,,,,,0.0,,,0.0,,5.13,,,0.0,,,,,,,,,0.0,,0.0,0.000,,,,,,0.0,,,,,,,
196,"""19703""","Gelatin desserts, dry mix, reduced calorie, with aspartame, added phosphorus, potassium, sodium, vitamin C",9.0,1.0 tbsp,0.000,,,,,,,,,,,,0.225,,,,,,,,,,,,0.0,,,,,,,,,,,0,,,,0.004,0.091,,,,,,,,,,,0.096,,,130,,,,,,,,,,,,,,,0.010,,0.00,,,,,,,0.42,,,,,,,,,,,,,,,0.800,0.0,,,,,0,31.0,,,,0.0,0.02,,2.3,0,0.004,1,0.075,,0.0,,,,,,,3.0,,,,,,,,,0.431,,,,,,,,,,,,0.0,,44.1,,,,,
197,"""19704""","Gelatin desserts, dry mix, reduced calorie, with aspartame, no added sodium",9.0,1.0 tbsp,0.000,,,,,,,,,,,,0.225,,,,,,,,,,,,0.0,,,,,,,,,,,0,,,,0.004,0.091,,,,,,,,,,,0.096,,,130,,,,,,,,,,,,,,,0.010,,0.00,,,,,,,0.42,,,,,,,,,,,,,,,0.800,0.0,,,,,0,31.0,,,,0.0,0.02,,2.3,0,0.004,1,0.075,,116.0,,,,,,,3.0,,,,,,,,,0.431,,,,,,,,,,,,0.0,,,,,,,
198,"""19176""","Gelatin desserts, dry mix, reduced calorie, with aspartame, prepared with water",117.0,0.5 cup,0.000,,,0.0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,0.000,0.008,,0.000,,,,,,,,,,,,96,,0.000,,,,,,,,,,,,,,,0.00,,,0,,0.0,,0.25,,0.000,,,,,,,,,,0.000,1.0,,,,,,,,0,23.0,,,,,,,,,,0,,,,,0.0,,,0.0,,4.94,,,0.0,,,,,,,,,0.0,,1.0,0.000,,,,,,0.0,,,,,,,
199,"""19702""","Gelatin desserts, dry mix, with added ascorbic acid, sodium-citrate and salt",85.0,1.0 package (3 oz),0.000,,,,,,,,,,,,0.301,,,,,,,,,,,,0.0,,,,,,,,,,,0,,,,0.007,0.100,,,,,,,,,,,0.128,,,1355,,,,,,,,,,,,,,,0.018,,0.00,,,,,,,0.59,,,,,,,,,,,,,,,1.068,0.0,,,,,0,324.0,,,,0.0,0.026,,3.1,0,0.014,3,0.100,,121.0,,,,,,,76.92,,,,,,,,,0.575,,,,,,,,,,,,0.0,,53.4,,,,,
200,"""19177""","Gelatins, dry powder, unsweetened",7.0,1.0 envelope (1 tbsp),0.005,0.001,,0.0,0.002,0.172,0.000,,2,,,,0.242,,,,,,,,,,,,,,0,,,,,,,,,0,,,,0.006,0.151,,0.002,0.000,,,,,,,,0.103,,,98,,0.001,,,,,,,,,,,,,0.016,,0.00,0.004,,0,0.000,0.0,,0.09,,0.000,,,,,,,,,,0.000,1.0,,0.861,0.01,0.001,,,,0,23.0,,,,0.0,0.021,,2.8,0,0.007,2,0.081,0.003,3.0,0.00,2.7,0.182,0.00,2.7,0.182,0.0,,,0.0,,,,,,0.463,,0.000,0.0,0.146,2.0,0.004,0.046,,,,,0.0,,,,,,,
201,"""42281""","Gums, seed gums (includes locust bean, guar)",28.35,1.0 oz,0.017,0.020,,0.0,,,,,0,,,,,,,,,,,,,,,,21.9,,0,,,,,,,,,0,,,,,0.000,,0.000,0.000,,,,,,,,,,,394,,0.000,,,,,,,,,,,,,,,0.00,0.062,,0,,0.0,,0.74,,0.000,,,,,,,,,,0.019,0.0,,,,,,,,0,94.0,,,,,,,,,,0,,,,,0.0,,,0.0,,21.91,,,0.0,,,,,,,,,,,0.0,0.064,,,,,,0.0,,,,,,,
202,"""19296""",Honey,339.0,1.0 cup,0.000,,138.79,278.39,0.000,0.034,0.000,,7,,,,0.027,,23.7,,,,,,,,,,0.7,,0,,,,,,,,,0,,,,0.410,0.122,,0.000,,121.19,,,,,,,0.014,,4.88,4312,,0.000,,,,,,,,,,,,,0.129,,0.00,,,0,0.000,0.081,,0.68,,0.000,,,,,,,10.51,,0.0,0.000,176.0,5.8,0.305,0.0,,,,,0,1031.0,,0.014,,0.0,0.027,,2.7,0,0.271,7,0.027,0.000,14.0,0.00,7.5,0.020,0.00,7.5,0.020,279.34,,,0.0,,,,,,0.017,,0.000,0.0,0.031,7.0,0.000,0.003,,,,,0.0,,1.7,,,,,
203,"""19894""","Ice creams, BREYERS, 98% Fat Free Chocolate",68.0,1.0 serving 1/2 cup,0.938,,,13.8,,,,,,,,,,,,,,,,,,,,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,,,,,,,,,,,,,,,,,,,,,,,,0.38,,,,,,,,,,,,,,,,,,,,,173,92.0,,,,,,,,,,,,,,,,,,,,20.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,"""19877""","Ice creams, BREYERS, 98% Fat Free Vanilla",68.0,1.0 serving 1/2 cup,0.959,,,14.23,,,,,,,,,,,,,,,,,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390,,,,,,,,,,,,,,,,,,,,,,,,0.39,,,,,,,,,,,,,,,,,,,,,182,93.0,,,,,,,,,,,,,,,,,,,,20.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,"""19893""","Ice creams, BREYERS, All Natural Light French Chocolate",68.0,1.0 serving 1/2 cup,2.910,,,16.35,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571,,,,,,,,,,,,,,,,,,,,,,,,0.79,,,,,,,,,,,,,,,,,,,,,303,137.0,,,,,,,,,,,,,,,,,,,,20.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,"""19876""","Ice creams, BREYERS, All Natural Light French Vanilla",68.0,1.0 serving 1/2 cup,2.190,,,14.35,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,333,118.0,,,,,,,,,,,,,,,,,,,,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,"""19879""","Ice creams, BREYERS, All Natural Light Mint Chocolate Chip",68.0,1.0 serving 1/2 cup,3.046,,,17.26,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559,,,,,,,,,,,,,,,,,,,,,,,,0.49,,,,,,,,,,,,,,,,,,,,,275,133.0,,,,,,,,,,,,,,,,,,,,19.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,"""19875""","Ice creams, BREYERS, All Natural Light Vanilla",68.0,1.0 serving 1/2 cup,1.945,,,15.49,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461,,,,,,,,,,,,,,,,,,,,,,,,0.26,,,,,,,,,,,,,,,,,,,,,297,110.0,,,,,,,,,,,,,,,,,,,,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,"""19878""","Ice creams, BREYERS, All Natural Light Vanilla Chocolate Strawberry",68.0,1.0 serving 1/2 cup,1.836,,,15.28,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458,,,,,,,,,,,,,,,,,,,,,,,,1.07,,,,,,,,,,,,,,,,,,,,,284,109.0,,,,,,,,,,,,,,,,,,,,17.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,"""19880""","Ice creams, BREYERS, No Sugar Added, Butter Pecan",68.0,1.0 serving 1/2 cup,2.842,,,4.01,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511,,,,,,,,,,,,,,,,,,,,,,,,0.61,,,,,,,,,,,,,,,,,,,,,191,122.0,,,,,,,,,,,,,,,,,,,,14.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,"""19895""","Ice creams, BREYERS, No Sugar Added, Chocolate Caramel",71.0,1.0 serving 1/2 cup,2.591,,,4.13,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449,,,,,,,,,,,,,,,,,,,,,,,,0.55,,,,,,,,,,,,,,,,,,,,,189,107.0,,,,,,,,,,,,,,,,,,,,17.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,"""19881""","Ice creams, BREYERS, No Sugar Added, French Vanilla",68.0,1.0 serving 1/2 cup,2.836,,,5.24,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439,,,,,,,,,,,,,,,,,,,,,,,,0.83,,,,,,,,,,,,,,,,,,,,,235,105.0,,,,,,,,,,,,,,,,,,,,14.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,"""19882""","Ice creams, BREYERS, No Sugar Added, Vanilla",69.0,1.0 serving 1/2 cup,2.691,,,4.2,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414,,,,,,,,,,,,,,,,,,,,,,,,0.58,,,,,,,,,,,,,,,,,,,,,201,99.0,,,,,,,,,,,,,,,,,,,,15.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,"""19884""","Ice creams, BREYERS, No Sugar Added, Vanilla Chocolate Strawberry",68.0,1.0 serving 1/2 cup,2.679,,,4.18,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408,,,,,,,,,,,,,,,,,,,,,,,,0.67,,,,,,,,,,,,,,,,,,,,,199,97.0,,,,,,,,,,,,,,,,,,,,14.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,"""19883""","Ice creams, BREYERS, No Sugar Added, Vanilla Fudge Twirl",72.0,1.0 serving 1/2 cup,2.570,,,3.95,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462,,,,,,,,,,,,,,,,,,,,,,,,0.55,,,,,,,,,,,,,,,,,,,,,189,110.0,,,,,,,,,,,,,,,,,,,,18.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,"""19270""","Ice creams, chocolate",58.0,1.0 individual (3.5 fl oz),3.944,0.238,,14.71,0.024,,0.116,,9,,,,,,,,,,,,,,,,0.7,,0,,,,,,,67,,2,,,,0.131,0.078,,0.847,0.087,,,,,,,,,,,524,,0.621,,,,,,,,,,,,,0.113,0.000,0.17,1.862,0.2,68,0.168,0.032,,0.58,,0.000,0.1,,,,,,,,,0.145,144.0,0.3,,,,,,,241,125.0,,,,,,,,0,0.081,9,,,,0.00,13.1,,0.00,13.1,,16.36,,,0.0,5,,,,,,,,0.1,,17.0,1.723,,,,,,36.0,,0.4,,,,,
217,"""19114""","Ice creams, chocolate, light",68.0,1.0 serving,2.978,0.164,,16.8,0.016,,0.052,,3,,,,,,,,,,,,,,,,0.5,,1,,,,,,0.000,41,,1,,,,0.086,0.070,0.000,0.575,0.050,,0.0,3,,0.0,3,,,,,533,,0.479,,,,,,,,,,,,,0.088,0.000,0.10,1.397,0.4,48,0.062,0.016,0.000,0.47,,0.000,0.1,0.000,,,,,,,,0.114,116.0,,,,,,,,288,127.0,,,,,,,,0,0.069,3,,,,0.00,13.3,,0.00,13.3,,17.48,,,0.0,3,,,,,,,,0.1,,14.0,1.262,,,,,,47.0,,0.8,,,,,
218,"""19265""","Ice creams, chocolate, light, no sugar added",72.0,1.0 serving 1/2 cup,2.599,0.379,,4.07,0.032,,0.076,,4,,,,,,,,,,,,,,,,0.6,,0,,,,,,0.000,53,,0,,,,0.080,0.013,0.000,0.508,0.066,,0.0,4,,0.0,4,,,,,521,,0.391,,,,,,,,,,,,,0.130,0.000,0.27,0.670,2.6,54,0.107,0.03,0.000,0.68,,0.000,0.1,0.000,,,,,,,,0.312,141.0,,,,,,,,190,125.0,,,,,,,,0,0.006,4,,,,0.00,8.4,,0.00,8.4,,19.29,,,0.0,3,,,,,,,,0.1,,11.0,0.621,,,,,,4.0,,0.5,,,,,
219,"""43541""","Ice creams, chocolate, rich",148.0,1.0 cup,15.358,0.974,,25.68,0.044,,0.462,,7,,,,,,,,,,,,,,,,1.3,,3,,,,,,0.000,293,,6,,,,0.269,0.259,0.000,3.164,0.370,,0.0,7,,0.0,7,,,,,1553,,2.396,,,,,,,,,,,,,0.247,0.000,0.27,7.095,2.2,297,0.666,0.049,0.000,1.48,,0.000,0.4,0.000,,,,,,,,0.605,352.0,,,,,,,,1055,371.0,,,,,,,,0,0.256,7,,,,0.00,51.4,,0.00,51.4,,29.27,,,0.0,18,,,,,,,,0.4,,47.0,6.561,,,,,,178.0,,0.7,,,,,
220,"""19090""","Ice creams, french vanilla, soft-serve",86.0,0.5 cup (4 fl oz),6.433,0.387,,18.2,0.042,0.304,0.198,,8,,,,0.255,,,,,,,,,,,,0.6,,130,,,,,,,137,,0,,,,0.082,0.026,,1.264,0.155,,,,,,,,0.145,,,800,,1.066,,,,,,,,,,,,,0.157,0.000,0.43,3.001,0.8,139,0.292,0.041,,0.77,,0.000,0.6,,,,,,,,,0.241,152.0,,0.322,11.18,0.232,,,,507,191.0,,0.041,,78.0,0.146,,2.6,0,0.004,8,0.185,2.890,100.0,0.00,22.4,0.186,0.00,22.4,0.186,19.09,,,4.0,25,,,,,0.148,,0.258,0.6,0.207,10.0,2.769,0.085,,,,,0.0,,0.7,,,,,
221,"""19899""","Ice creams, regular, low carbohydrate, chocolate",58.0,1.0 individual (3.5 fl oz),3.944,0.238,,3.68,0.024,,0.116,,9,,,,,,,,,,,,,,,,2.8,,0,,,,,,,67,,2,,,,0.131,0.078,,0.847,0.087,,,,,,,,,,,574,,0.621,,,,,,,,,,,,,0.113,0.000,0.17,1.862,0.2,68,0.168,0.032,,0.58,,0.000,0.1,,,,,,,,,0.145,144.0,,,,,,,,243,137.0,,,,,,,,0,0.081,9,,,,0.00,13.1,,0.00,13.1,,15.54,,,0.0,5,,,,,,,,0.1,,17.0,1.723,,,,,,36.0,,0.4,,,,,
222,"""19898""","Ice creams, regular, low carbohydrate, vanilla",58.0,1.0 individual (3.5 fl oz),3.938,0.238,,3.68,0.024,0.183,0.122,,3,,,,0.15,,,,,,,,,,,,2.8,,0,,,,,,,67,,0,,,,0.067,0.013,,0.771,0.093,,,,,,,,0.085,,,524,,0.655,,,,,,,,,,,,,0.139,0.000,0.23,1.839,0.2,68,0.180,0.028,,0.52,,0.000,0.1,,,,,,,,,0.145,115.0,,0.189,7.37,0.145,,,,242,125.0,,0.026,,19.0,0.09,,1.5,0,0.005,3,0.113,1.775,61.0,0.00,15.1,0.103,0.00,15.1,0.103,12.89,,,0.0,5,,,,,0.072,,0.162,0.1,0.126,8.0,1.699,0.051,,,,,0.0,,0.3,,,,,
223,"""19271""","Ice creams, strawberry",58.0,1.0 individual (3.5 fl oz),3.010,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,56,,0,,,,0.099,0.021,,,,,,,,,,,,,,466,,,,,,,,,,,,,,,0.148,,0.17,,,,,,,0.41,,,,,,,,,,,,,,,,,,,,,186,111.0,,,,,,,,0,0.045,7,,,,,,,,,,16.01,,,,,,,,,,,,,,,,,,,,,0.0,,4.5,,,,2.57,
