,NDB_NO,Description,Weight(g),Measure,"Fatty acids, total saturated (g)","Fatty acids, total polyunsaturated (g)",Fructose (g),"Sugars, total (g)",Thiamin (mg),Leucine (g),6:0 (g),22:4 (g),"Folate, food (µg)","18:3 n-3 c,c,c (ALA) (g)",Vitamin E (alpha-tocopherol) (mg),Phenylalanine (g),Lysine (g),22:1 c (g),"Fluoride, F (µg)","Tocotrienol, beta (mg)",18:1 t (g),20:1 (g),15:1 (g),Glutamic acid (g),Aspartic acid (g),17:1 (g),21:5 (g),"20:2 n-6 c,c (g)","Fiber, total dietary (g)",20:3 n-3 (g),Lutein + zeaxanthin (µg),Menaquinone-4 (µg),"Tocotrienol, alpha (mg)",Alanine (g),13:0 (g),Beta-sitosterol (mg),18:4 (g),Retinol (µg),18:1-11 t (18:1t n-7) (g),Caffeine (mg),Hydroxyproline (g),Protein (g),Lycopene (µg),Niacin (mg),"Copper, Cu (mg)",17:0 (g),18:0 (g),18:3 undifferentiated (g),Glucose (dextrose) (g),14:1 (g)_x,"Folate, DFE (µg)_x",20:3 undifferentiated (g)_x,14:1 (g)_y,"Folate, DFE (µg)_y",20:3 undifferentiated (g)_y,Threonine (g),"18:3 n-6 c,c,c (g)",Maltose (g),Energy (kJ),"Fatty acids, total trans-monoenoic (g)",14:0 (g),Phytosterols (mg),"Iron, Fe (mg)",Cystine (g),"Fatty acids, total trans-polyenoic (g)",Water (g),"Cryptoxanthin, beta (µg)","Tocopherol, gamma (mg)",Glycine (g),"Calcium, Ca (mg)",16:1 t (g),"Carotene, beta (µg)",15:0 (g),Riboflavin (mg),20:5 n-3 (EPA) (g),Vitamin B-12 (µg),"Fatty acids, total monounsaturated (g)",Vitamin K (phylloquinone) (µg),"Vitamin A, RAE (µg)",12:0 (g),Vitamin B-6 (mg),22:0 (g),Ash (g),"Tocopherol, delta (mg)",22:1 undifferentiated (g),Vitamin D3 (cholecalciferol) (µg),24:0 (g),Campesterol (mg),16:1 c (g),"Sodium, Na (mg)",4:0 (g),Galactose (g),22:5 n-3 (DPA) (g),"Alcohol, ethyl (g)",18:2 undifferentiated (g),"Potassium, K (mg)",Betaine (mg),Proline (g),Total lipid (fat) (g),16:1 undifferentiated (g),18:2 t not further defined (g),18:2 i (g),Sucrose (g),"Vitamin A, IU (IU)",Energy (kcal),24:1 c (g),Tryptophan (g),Starch (g),Cholesterol (mg),Tyrosine (g),20:0 (g),"Selenium, Se (µg)",Folic acid (µg),"Manganese, Mn (mg)","Folate, total (µg)",Isoleucine (g),16:0 (g),"Phosphorus, P (mg)","Vitamin B-12, added (µg)_x","Choline, total (mg)_x",Serine (g)_x,"Vitamin B-12, added (µg)_y","Choline, total (mg)_y",Serine (g)_y,"Carbohydrate, by difference (g)",22:1 t (g),"18:2 t,t (g)","Carotene, alpha (µg)",Vitamin D (IU),18:1 c (g),"18:2 n-6 c,c (g)",Stigmasterol (mg),Pantothenic acid (mg),Arginine (g),Vitamin D2 (ergocalciferol) (µg),10:0 (g),Vitamin D (D2 + D3) (µg),Valine (g),"Magnesium, Mg (mg)",18:1 undifferentiated (g),Histidine (g),Dihydrophylloquinone (µg),20:3 n-6 (g),20:4 undifferentiated (g),"Fatty acids, total trans (g)",Theobromine (mg),"Tocotrienol, delta (mg)","Vitamin C, total ascorbic acid (mg)","Tocotrienol, gamma (mg)",Methionine (g),8:0 (g),Lactose (g),18:2 CLAs (g)
153,"""04146""","Salad dressing, french, cottonseed, oil, home recipe",14.0,1.0 tablespoon,2.548,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0,,,,,,0.018,,,,,,,,,,,,,,,370,,,,,,,,,,,,,,,0.003,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,0.0,88.0,,,,,,,,,,,,,,,,,,,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,"""04133""","Salad dressing, french, home recipe",14.0,1.0 tablespoon,1.764,4.718,,,,,,,0,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,0,,,,,,0.018,,,0.364,0.266,,,,,,,,0.000,,,370,,0.028,25.0,0.03,0.000,,,,,,,,,,0.003,,0.00,2.898,,4,,0.000,,0.25,,0.000,,,,,,,,,,4.438,3,,0.0,9.83,0.028,,,,72.0,88.0,,,,0.0,0.000,,0.2,,,0.0,0.000,1.372,0.0,,,,,,,0.48,,,,,,,,,0.0,,,,,,2.87,0.000,,,,,,,,,,,,
155,"""43017""","Salad dressing, green goddess, regular",15.0,1.0 tbsp,0.897,3.475,,1.0,0.003,,0.001,,1,,,,,,,,,,,,,,,,0.0,,6,,,,,,,2,,0,,,,0.021,0.002,,0.237,0.410,,,,,,,,,,,268,,0.013,,,,,,,,,,,,,0.007,0.000,0.04,1.413,14.5,2,0.002,0.002,,0.36,,0.000,,,,,,,,,,3.065,9,,,,,,,,6.0,64.0,,,,,,,,0,,1.0,,,,0.00,0.5,,0.00,0.5,,1.1,,,0.0,0,,,,,,,,0.0,,1,1.388,,,,,,0.0,,0.0,,,,,
156,"""04135""","Salad dressing, home recipe, vinegar and oil",16.0,1.0 tablespoon,1.456,3.856,,0.4,0.000,,,,0,,,,0.0,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,0.000,,0.304,0.224,,,,,,,,0.000,,,300,,0.032,11.0,0.00,,,,,,,,,,,,,0.00,2.368,15.8,0,,0.000,,0.0,,,,,,,,,,,,3.632,1,,0.0,8.02,0.016,,,,0.0,72.0,,,,0.0,0.000,,0.3,,,0.0,,1.12,0.0,0.00,0.0,,0.00,0.0,,0.4,,,0.0,,,,,,0.0,,,,,0,2.352,0.000,,,,,0.0,,,,,,,
157,"""04686""","Salad dressing, honey mustard dressing, reduced calorie",30.0,2.0 tbsp (1 serving),0.25,0.946,,5.5,0.021,,0.000,,1,,,,,,,,,,,,,,,,0.2,,1,,,,,,,,,0,,,,0.035,0.007,,0.062,0.275,,0.000,1,0.002,0.000,1,0.002,,,,260,,0.001,,,,,,,,,,,,,0.004,,0.00,1.672,4.0,0,0.000,0.006,0.001,0.77,,0.090,,,,,,,,,,0.666,16,,,,,,,,4.0,62.0,0.005,,,,,,,0,0.043,1.0,,,,0.00,1.5,,0.00,1.5,,8.48,,,0.0,,,,,,,,,0.0,,4,1.5,,,,,,0.0,,0.1,,,,,
158,"""04703""","Salad dressing, honey mustard, regular",30.0,2.0 tbsp,1.5,6.852,,4.75,0.012,,0.000,,2,,,,,,,0.0,,0.041,,,,0.001,,0.000,0.1,,12,,,,,,,3,,0,,,,0.018,0.005,,0.41,0.809,,0.000,2,0.001,0.000,2,0.001,,,,583,,0.001,,,,,,,7.22,,4,,,,0.007,0.000,0.01,3.437,21.0,4,0.000,0.005,0.033,0.7,2.37,0.039,,,,,,,,,,6.036,6,,,,,,,,21.0,139.0,0.003,,,,,,,0,0.020,2.0,,,,0.00,6.2,,0.00,6.2,,7.0,,,0.0,2,,,,,,,,0.0,,2,3.334,,,,,,0.0,,0.1,0.0,,,,
159,"""04021""","Salad dressing, italian dressing, commercial, reduced fat",15.0,1.0 tablespoon,0.125,0.485,0.76,1.37,0.002,0.004,0.000,,0,0.066,0.64,0.002,0.003,0.000,,0.0,0.000,0.005,0.000,0.010,0.005,0.000,,0.000,,,0,,,,,,,,,0,,,,0.014,0.003,0.001,0.032,0.069,0.53,0.000,0,,0.000,0,,0.002,0.003,0.00,64,0.000,0.001,3.0,0.04,0.001,0.002,12.02,0,0.69,0.002,2,0.000,1,0.000,0.001,,0.00,0.259,1.9,0,0.000,0.008,0.003,0.42,0.18,0.000,,,,0.001,134.0,0.000,,,0.0,0.416,14,,0.002,1.0,0.001,0.002,,0.09,2.0,15.0,0.000,0.001,,0.0,0.001,0.003,0.2,0,0.004,0.0,0.002,0.084,2.0,0.00,0.5,0.002,0.00,0.5,0.002,1.5,0.000,,0.0,,0.252,0.414,,0.000,0.008,,0.000,0.0,0.003,1,0.252,0.001,0.0,0.000,0.0,0.003,0.0,,,0.0,0.001,,0.0,0.000
160,"""04114""","Salad dressing, italian dressing, commercial, regular",14.7,1.0 tbsp,0.433,1.580,0.86,1.58,0.003,0.003,,,0,0.211,0.32,0.002,0.002,0.001,,0.0,0.001,0.017,0.000,0.007,0.004,0.001,,0.001,,,0,,,,,,,,,0,,,,0.019,0.003,0.002,0.106,0.219,0.65,,0,,,0,,0.002,0.008,0.00,148,0.002,0.002,10.0,0.04,0.001,0.008,9.32,0,2.07,0.002,2,0.000,3,0.000,,,0.00,0.829,8.2,0,0.000,0.009,0.009,0.43,0.58,0.001,,,,0.003,146.0,0.000,,,0.0,1.359,12,0.0,0.001,3.1,0.003,0.008,,0.08,5.0,35.0,0.000,0.001,,0.0,0.001,0.010,0.3,,0.005,0.0,0.002,0.272,2.0,0.00,0.4,0.002,0.00,0.4,0.002,1.78,0.001,,0.0,,0.805,1.349,,0.000,0.006,,0.014,0.0,0.002,1,0.806,0.001,0.0,0.000,0.001,0.01,0.0,,0.1,0.0,0.001,0.015,0.0,0.002
161,"""04143""","Salad dressing, italian dressing, commercial, regular, without salt",14.7,1.0 tablespoon,0.658,1.902,0.54,1.22,0.002,,,,0,,,,,,,,,,0.000,,,0.000,,,,,0,,,,,,,,,0,,,,,0.000,,0.14,0.208,0.69,,0,,,0,,,,,180,,0.000,,,,,,,,,,,,,0.003,,0.00,0.928,8.2,0,0.000,0.009,0.022,0.65,,0.000,,,,,,,,,0.0,1.694,7,,,,,,,,5.0,43.0,,,,,,,,,0.002,0.0,,,,,,,,,,1.53,,,0.0,,,,,,,,,,,,0.928,,,,,,0.0,,,,,,0.0,
162,"""04636""","Salad dressing, italian dressing, fat-free",14.0,1.0 tbsp,0.041,0.027,0.78,1.24,0.004,,0.000,,2,,,,,,,,,,,,,0.001,,,0.1,,0,,,,0.000,,0.0,,,0,,,,0.019,0.016,0.001,0.01,0.004,0.39,0.001,2,0.000,0.001,2,0.000,,,,27,,0.005,,,,,,,,,,,,,0.007,0.000,0.04,0.033,0.2,1,0.001,0.000,0.000,0.49,,0.000,,,,,,,,,0.0,0.023,14,0.3,,,,,,,11.0,7.0,,,,,,,,0,0.004,2.0,,,,0.00,0.6,,0.00,0.6,,1.23,,,0.0,,,,,,,,,0.0,,1,0.029,,,,,,0.0,,0.1,,,,0.0,
163,"""42140""","Salad dressing, italian dressing, reduced calorie",14.0,1.0 tbsp,0.403,1.621,,0.27,0.001,,0.000,,0,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,0,,,,0.003,0.001,,0.106,0.190,,,,,,,,,,,117,,0.003,,,,,,,,,,,,,0.001,0.000,0.01,0.652,1.8,0,0.000,0.004,,0.42,,0.000,,,,,,,,,,1.428,5,,,,,,,,0.0,28.0,,,,,,,,0,0.003,0.0,,,,0.00,0.5,,0.00,0.5,,0.94,,,0.0,,,,,,,,,0.0,,0,0.638,,,,,,0.0,,0.1,,,,,
164,"""04144""","Salad dressing, italian dressing, reduced fat, without salt",15.0,1.0 tablespoon,0.068,0.256,0.34,0.68,0.000,,,,0,,,,,,,,,,,,,0.000,,,,,0,,,,,,,,,0,,,,,0.000,,0.02,0.055,0.35,,0,,,0,,,,,48,,0.000,,,,,,,,,,,,,0.002,,0.00,0.329,1.9,0,0.000,0.011,,0.58,,0.000,,,,,,,,,0.0,0.201,13,,,,,,,,2.0,11.0,,,,,,,,,,0.0,,,,,,,,,,0.69,,,0.0,,,,,,,,,,,,0.329,,,,,,0.0,,,,,,0.0,
165,"""04013""","Salad dressing, KRAFT Mayo Fat Free Mayonnaise Dressing",16.0,1.0 tbsp,0.0,,,1.09,0.001,,0.000,,1,,,,,,,,,,,,,,,,0.3,,4,,,,,,,,,0,,,,0.002,0.003,,0.0,,,,,,,,,,,,43,,0.000,,,,,,,,,,,,,,,0.00,,0.0,0,0.000,0.000,,0.35,,0.000,,,,,,,,,,0.000,8,,,,,,,,8.0,10.0,,,,,,,,0,,1.0,,,,0.00,1.4,,0.00,1.4,,2.53,,,0.0,,,,,,,,,0.0,,0,0.0,,,,,,0.0,,,,,,,
166,"""04011""","Salad dressing, KRAFT Mayo Light Mayonnaise",15.0,1.0 tbsp,0.75,,,0.63,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,,,,,,,,,,,,,,,,,,,,,,,,0.32,,,,,,,,,,,,,,,,,,,,,28.0,50.0,,,,,,,,,,,,,,,,,,,,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,"""04014""","Salad dressing, KRAFT MIRACLE WHIP FREE Nonfat Dressing",16.0,1.0 tbsp,0.096,,,1.65,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,11.0,13.0,,,,,,,,,,,,,,,,,,,,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,"""43329""","Salad dressing, mayonnaise and mayonnaise-type, low calorie",14.5,1.0 tbsp,0.429,1.507,,0.63,0.001,,0.000,,1,,,,,,,,,,,,,,,,0.0,,13,,,,,,,2,,0,,,,0.000,0.000,,0.113,0.174,,,,,,,,,,,159,,0.003,,,,,,,,,,,,,0.003,0.000,0.03,0.671,3.6,3,0.000,0.003,,0.29,,0.000,,,,,,,,,,1.327,3,,,,,,,,32.0,38.0,,,,,,,,0,,1.0,,,,0.00,1.2,,0.00,1.2,,3.47,,,0.0,0,,,,,,,,0.0,,0,0.652,,,,,,0.0,,,,,,,
169,"""04018""","Salad dressing, mayonnaise type, regular, with salt",14.7,1.0 tbsp,0.499,1.791,0.66,1.47,0.001,0.008,0.000,,1,0.200,0.23,0.005,0.007,0.005,,0.0,0.001,0.010,0.000,0.013,0.010,0.002,,0.001,0.0,,4,,,,,,,1,,0,,,,0.001,0.002,0.003,0.145,0.209,0.68,0.000,1,,0.000,1,,0.004,0.009,0.03,154,0.001,0.003,14.0,0.02,0.002,0.010,9.00,1,1.63,0.003,1,0.000,1,0.001,0.004,0.000,0.01,0.743,6.2,1,0.000,0.001,0.010,0.26,0.70,0.005,0.0,0.004,,0.004,96.0,0.000,,,0.0,1.579,5,0.0,0.004,3.18,,0.01,,0.10,4.0,37.0,0.000,0.001,0.65,3.0,0.004,0.011,0.1,0,0.002,1.0,0.005,0.324,2.0,0.00,2.1,0.007,0.00,2.1,0.007,2.17,0.000,,0.0,,0.722,1.566,,0.012,0.006,0.0,,0.0,0.006,0,0.723,0.002,,0.000,0.003,0.011,0.0,,,0.0,0.003,,0.0,0.002
