,NDB_NO,Description,Weight(g),Measure,"Fatty acids, total saturated (g)","Fatty acids, total polyunsaturated (g)",Fructose (g),"Sugars, total (g)",Thiamin (mg),Leucine (g),6:0 (g),22:4 (g),"Folate, food (µg)","18:3 n-3 c,c,c (ALA) (g)",Vitamin E (alpha-tocopherol) (mg),Phenylalanine (g),Lysine (g),22:1 c (g),"Fluoride, F (µg)","Tocotrienol, beta (mg)",18:1 t (g),20:1 (g),15:1 (g),Glutamic acid (g),Aspartic acid (g),17:1 (g),21:5 (g),"20:2 n-6 c,c (g)","Fiber, total dietary (g)",20:3 n-3 (g),Lutein + zeaxanthin (µg),Menaquinone-4 (µg)_x,"Tocotrienol, alpha (mg)_x",Alanine (g)_x,Menaquinone-4 (µg)_y,"Tocotrienol, alpha (mg)_y",Alanine (g)_y,Retinol (µg),18:1-11 t (18:1t n-7) (g),Caffeine (mg),Hydroxyproline (g),Protein (g),Lycopene (µg),Niacin (mg),"Copper, Cu (mg)",17:0 (g),18:0 (g),18:3 undifferentiated (g),Glucose (dextrose) (g),14:1 (g)_x,"Folate, DFE (µg)_x",20:3 undifferentiated (g)_x,14:1 (g)_y,"Folate, DFE (µg)_y",20:3 undifferentiated (g)_y,Threonine (g),"18:3 n-6 c,c,c (g)",Maltose (g),Energy (kJ)_x,"Fatty acids, total trans-monoenoic (g)_x",14:0 (g)_x,Energy (kJ)_y,"Fatty acids, total trans-monoenoic (g)_y",14:0 (g)_y,"Fatty acids, total trans-polyenoic (g)",Water (g),"Cryptoxanthin, beta (µg)","Tocopherol, gamma (mg)",Glycine (g),"Calcium, Ca (mg)",16:1 t (g),"Carotene, beta (µg)",15:0 (g),Riboflavin (mg),20:5 n-3 (EPA) (g),Vitamin B-12 (µg),"Fatty acids, total monounsaturated (g)",Vitamin K (phylloquinone) (µg),"Vitamin A, RAE (µg)",12:0 (g),Vitamin B-6 (mg),22:0 (g),Ash (g),"Tocopherol, delta (mg)",22:1 undifferentiated (g),Vitamin D3 (cholecalciferol) (µg),24:0 (g),Campesterol (mg),16:1 c (g),"Sodium, Na (mg)",4:0 (g),Galactose (g),22:5 n-3 (DPA) (g),"Alcohol, ethyl (g)",18:2 undifferentiated (g),"Potassium, K (mg)",Betaine (mg),Proline (g),Total lipid (fat) (g),16:1 undifferentiated (g),18:2 t not further defined (g),18:2 i (g),Sucrose (g),"Vitamin A, IU (IU)",Energy (kcal),24:1 c (g),Tryptophan (g),Starch (g),Cholesterol (mg),Tyrosine (g),20:0 (g),"Selenium, Se (µg)",Folic acid (µg),"Manganese, Mn (mg)","Folate, total (µg)",Isoleucine (g),16:0 (g),"Phosphorus, P (mg)","Vitamin B-12, added (µg)_x","Choline, total (mg)_x",Serine (g)_x,"Vitamin B-12, added (µg)_y","Choline, total (mg)_y",Serine (g)_y,"Carbohydrate, by difference (g)",22:1 t (g),"18:2 t,t (g)","Carotene, alpha (µg)",Vitamin D (IU),18:1 c (g),"18:2 n-6 c,c (g)",Stigmasterol (mg),Pantothenic acid (mg),Arginine (g),Vitamin D2 (ergocalciferol) (µg),10:0 (g),Vitamin D (D2 + D3) (µg),Valine (g),"Magnesium, Mg (mg)",18:1 undifferentiated (g),Histidine (g),Dihydrophylloquinone (µg),20:3 n-6 (g),20:4 undifferentiated (g),"Fatty acids, total trans (g)",Theobromine (mg),"Tocotrienol, delta (mg)","Vitamin C, total ascorbic acid (mg)","Tocotrienol, gamma (mg)",Methionine (g),8:0 (g),Lactose (g),18:2 CLAs (g)
308,"""05725""","Turkey, drumstick, from whole bird, meat only, with added solution, roasted",85.0,3.0 oz,1.536,1.413,,0.0,0.048,1.538,0.0,0.014,7,0.061,0.06,0.716,1.831,0.000,,0.0,0.052,0.022,0.0,3.009,1.774,0.007,,0.01,,,0,,,,,,,4,,0,,,,5.803,0.109,0.014,0.429,0.064,,0.007,7,0.008,0.007,7,0.008,0.806,0.003,,564,0.055,0.052,564,0.055,0.052,0.013,56.82,0.0,0.03,0.947,14.0,0.003,0.0,0.009,0.285,0.010,1.4,1.752,0.0,4,0.018,0.37,0.003,1.05,0.03,0.000,0.3,0.000,,0.155,171.0,0.0,,,,1.221,193,5.3,1.198,5.1,0.159,0.013,,,15.0,134.0,0.000,0.236,,89.0,0.659,0.005,26.7,0.0,0.014,7,0.636,1.001,177,0.0,76.8,0.879,0.0,76.8,0.879,0.0,,,0.0,8,1.505,1.199,,0.863,1.256,,0.005,0.3,0.709,20.0,1.557,0.602,,0.008,0.074,0.068,0.0,,,0.04,0.580,0.000,,
309,"""43367""","Turkey, drumstick, smoked, cooked, with skin, bone removed",85.0,"3.0 oz with bone, cooked (yield after bone removed)",2.596,2.308,,0.0,0.051,,0.0,,8,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,3.026,0.131,,0.695,0.093,,,,,,,,,,,711,,0.060,711,,0.060,,,,,,,,,,0.204,0.000,0.31,2.434,,0,0.009,0.281,,0.94,,0.017,0.1,,,,,,,,,1.926,238,5.1,,,,,,,0.0,170.0,,,,,,,,0.0,,8,,,,0.0,60.3,,0.0,60.3,,0.0,,,0.0,4,,,,,,,,0.1,,20.0,1.985,,0.0,,,,0.0,,,,,,,
310,"""05200""","Turkey, fryer-roasters, meat and skin, cooked, roasted",85.0,3.0 oz,1.403,1.232,,0.0,0.037,1.858,0.0,,6,,,,2.172,,17.8,,,,,,,,,,,,0,,,,,,,,,0,,,,4.184,0.124,,0.34,0.06,,,,,,,,1.045,,,612,,0.034,612,,0.034,,,,,,,,,,0.156,0.000,0.31,1.666,0.7,0,0.009,0.357,,0.84,,0.009,0.0,,,,,,,,,1.045,212,5.0,1.136,4.86,0.281,,,,0.0,146.0,,0.264,,89.0,0.904,,28.7,0.0,0.020,6,1.197,0.884,168,0.0,59.2,1.058,0.0,59.2,1.058,0.0,,,0.0,1,,,,,1.696,,0.000,0.0,1.247,21.0,1.352,0.717,0.0,,,,0.0,,,,,,,
311,"""05173""","Turkey, gizzard, all classes, raw",113.0,4.0 oz,1.05,0.800,,0.0,0.069,1.551,0.0,0.032,7,0.026,0.25,0.796,1.632,0.001,,0.0,0.026,0.012,0.0,2.822,1.683,0.003,,0.009,,,0,,,,,,,52,,0,0.655,21.24,0.0,7.043,0.249,0.009,0.321,0.026,,0.003,7,0.008,0.003,7,0.008,0.782,0.001,,523,0.027,0.024,523,0.027,0.024,0.007,87.54,0.0,0.17,1.168,18.0,0.001,0.0,0.005,0.37,0.000,4.08,0.898,0.0,52,0.007,0.224,0.010,1.05,0.00,0.001,0.6,0.009,,0.064,166.0,0.0,,,,0.599,209,2.1,1.312,3.81,0.066,0.007,,,174.0,125.0,0.000,0.235,,306.0,0.684,0.006,32.5,0.0,0.096,7,0.615,0.654,185,0.0,101.4,0.928,0.0,101.4,0.928,0.0,,,0.0,21,0.788,0.591,,1.033,1.263,,0.005,0.6,0.762,21.0,0.814,0.472,,0.008,0.108,0.035,0.0,,7.0,0.0,0.546,,,
312,"""05669""","Turkey, ground, 85% lean, 15% fat, pan-broiled crumbles",85.0,3.0 oz,3.886,3.930,,0.0,0.068,1.765,0.001,0.020,6,0.182,0.08,0.833,1.913,0.003,,0.0,0.152,0.056,0.0,3.422,2.065,,,0.027,,0.002,0,,,,,,,30,,0,0.178,21.34,0.0,6.562,0.165,0.043,1.057,0.193,,0.02,6,0.015,0.02,6,0.015,0.981,0.011,,915,0.163,0.139,915,0.163,0.139,0.043,48.16,0.0,0.08,1.170,42.0,0.011,0.0,0.021,0.221,0.017,1.36,5.143,0.0,30,0.023,0.393,0.004,1.12,0.01,0.003,0.2,0.002,,0.402,72.0,0.003,,,,3.515,235,8.1,0.946,14.83,0.412,0.043,,,99.0,219.0,0.017,0.243,,90.0,0.757,0.014,30.7,0.0,0.013,6,0.957,2.574,224,0.0,65.2,0.909,0.0,65.2,0.909,0.0,,,0.0,7,4.456,3.446,,1.190,1.552,,0.005,0.2,0.991,24.0,4.608,0.633,,0.014,0.116,0.207,0.0,,,0.05,0.629,0.003,,
313,"""05670""","Turkey, ground, 85% lean, 15% fat, patties, broiled",85.0,3.0 oz,3.508,3.542,,0.0,0.057,1.823,0.002,0.019,6,0.162,0.06,0.861,1.975,0.003,,0.0,0.139,0.051,0.0,3.535,2.133,0.025,,0.025,,0.002,0,,,,,,,25,,0,0.184,22.0,0.0,5.637,0.218,0.038,0.96,0.173,,0.018,6,0.014,0.018,6,0.014,1.013,0.009,,887,0.149,0.124,887,0.149,0.124,0.042,49.51,0.0,0.06,1.209,41.0,0.009,0.0,0.019,0.197,0.018,1.19,4.643,0.0,25,0.018,0.326,0.003,1.02,0.01,0.003,0.2,0.002,,0.366,69.0,0.003,,,,3.161,206,8.3,0.977,13.77,0.376,0.042,,,82.0,212.0,0.019,0.252,,89.0,0.783,0.013,29.8,0.0,0.014,6,0.989,2.320,200,0.0,67.2,0.938,0.0,67.2,0.938,0.0,,,0.0,7,4.013,3.094,,1.020,1.603,,0.004,0.2,1.023,21.0,4.151,0.654,,0.012,0.107,0.19,0.0,,,0.05,0.649,0.003,,
314,"""05668""","Turkey, ground, 85% lean, 15% fat, raw",113.0,4.0 oz,3.858,3.938,,0.0,0.076,1.577,0.0,0.023,7,0.186,0.09,0.745,1.709,0.002,,0.0,0.150,0.054,0.0,3.058,1.845,0.027,,0.026,,0.002,0,,,,,,,34,,0,0.226,19.1,0.0,5.735,0.139,0.042,1.033,0.198,,0.02,7,0.016,0.02,7,0.016,0.877,0.011,,853,0.162,0.138,853,0.162,0.138,0.043,78.81,0.0,0.09,1.045,37.0,0.011,0.0,0.02,0.2,0.014,1.47,5.143,0.0,34,0.019,0.548,0.005,1.08,0.01,0.002,,,,0.421,61.0,0.003,,,,3.512,228,7.2,0.845,14.17,0.432,0.043,,,114.0,203.0,0.014,0.217,,88.0,0.677,0.014,27.8,0.0,0.010,7,0.855,2.576,202,0.0,58.3,0.811,0.0,58.3,0.811,0.0,,,0.0,16,4.443,3.442,,1.243,1.387,,0.006,0.5,0.885,21.0,4.593,0.566,,0.014,0.124,0.205,0.0,,,0.02,0.562,0.002,,
315,"""05666""","Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",85.0,3.0 oz,2.521,3.028,,0.0,0.075,1.901,0.0,0.026,6,0.149,0.15,0.898,2.061,0.002,,0.0,0.084,0.035,0.0,3.687,2.224,,,0.017,,0.002,0,,,,,,,26,,0,0.192,23.04,0.0,6.881,0.141,0.023,0.658,0.156,,0.014,6,0.014,0.014,6,0.014,1.057,0.008,,756,0.090,0.079,756,0.090,0.079,0.032,51.89,0.0,0.16,1.261,26.0,0.006,0.0,0.012,0.223,0.003,1.61,3.311,0.0,26,0.013,0.422,0.003,1.08,0.03,0.002,0.2,0.001,,0.316,76.0,0.003,,,,2.646,258,10.5,1.019,9.86,0.323,0.032,,,86.0,181.0,0.002,0.262,,88.0,0.816,0.009,24.1,0.0,0.009,6,1.032,1.715,220,0.0,66.9,0.978,0.0,66.9,0.978,0.0,,,0.0,7,2.835,2.596,,1.190,1.673,,0.004,0.2,1.068,25.0,2.918,0.683,,0.012,0.14,0.122,0.0,,,0.09,0.677,0.001,,
316,"""05667""","Turkey, ground, 93% lean, 7% fat, patties, broiled",85.0,3.0 oz,2.514,3.013,,0.0,0.068,1.818,0.0,0.026,6,0.148,0.11,0.858,1.97,0.002,,0.0,0.082,0.034,0.0,3.525,2.127,,,0.017,,0.002,0,,,,,,,26,,0,0.184,21.98,0.0,5.644,0.137,0.023,0.657,0.156,,0.014,6,0.014,0.014,6,0.014,1.011,0.008,,734,0.089,0.079,734,0.089,0.079,0.032,53.06,0.0,0.14,1.205,25.0,0.006,0.0,0.012,0.197,0.003,1.53,3.294,0.0,26,0.013,0.4,0.003,0.91,0.03,0.002,0.2,0.002,,0.315,77.0,0.003,,,,2.632,210,7.1,0.974,9.73,0.322,0.032,,,89.0,176.0,0.002,0.251,,90.0,0.78,0.008,23.4,0.0,0.009,6,0.986,1.710,178,0.0,66.0,0.936,0.0,66.0,0.936,0.0,,,0.0,7,2.819,2.583,,1.105,1.599,,0.004,0.2,1.021,21.0,2.902,0.652,,0.013,0.142,0.122,0.0,,,0.09,0.648,0.001,,
317,"""05665""","Turkey, ground, 93% lean, 7% fat, raw",113.0,4.0 oz,2.452,2.867,,0.0,0.076,1.746,0.0,0.023,8,0.137,0.12,0.824,1.893,0.001,,0.0,0.084,0.033,0.0,3.387,2.043,0.016,,0.017,,0.002,0,,,,,,,25,,0,0.226,21.16,0.0,6.121,0.121,0.023,0.64,0.144,,0.014,8,0.012,0.014,8,0.012,0.971,0.007,,710,0.089,0.077,710,0.089,0.077,0.036,82.07,0.0,0.15,1.157,24.0,0.007,0.0,0.011,0.209,0.006,1.36,3.213,0.0,25,0.011,0.395,0.002,1.04,0.02,0.001,,,,0.299,78.0,0.003,,,,2.521,241,8.0,0.936,9.42,0.306,0.036,,,82.0,170.0,0.007,0.241,,84.0,0.749,0.008,21.5,0.0,0.009,8,0.947,1.669,218,0.0,59.9,0.898,0.0,59.9,0.898,0.0,,,0.0,16,2.752,2.469,,1.130,1.536,,0.005,0.5,0.981,24.0,2.834,0.626,,0.011,0.122,0.127,0.0,,,0.05,0.623,0.002,,
318,"""05306""","Turkey, Ground, cooked",85.0,3.0 oz,2.269,2.479,,0.0,0.065,1.923,0.001,0.020,6,0.116,0.09,0.908,2.084,0.002,,0.0,0.081,0.031,0.0,,2.250,0.017,,0.016,,0.001,0,,,,,,,20,,0,0.194,23.26,0.0,7.415,0.128,0.023,0.62,0.122,,0.012,6,0.011,0.012,6,0.011,1.069,0.007,,722,0.088,0.075,722,0.088,0.075,0.026,52.76,0.0,0.1,1.275,24.0,0.006,0.0,0.011,0.179,0.009,1.14,2.939,0.0,20,0.012,0.538,0.003,1.07,0.02,0.002,0.2,0.001,,0.246,66.0,0.003,,,,2.173,250,8.8,1.031,8.84,0.253,0.026,,,67.0,173.0,0.007,0.265,,79.0,0.825,0.008,26.4,0.0,0.009,6,1.043,1.509,216,0.0,66.5,0.989,0.0,66.5,0.989,0.0,,,0.0,7,2.536,2.132,,1.014,1.692,,0.003,0.2,1.080,26.0,2.618,0.689,0.0,0.009,0.108,0.114,0.0,,,0.05,0.685,0.002,,
319,"""05663""","Turkey, ground, fat free, pan-broiled crumbles",85.0,3.0 oz,0.609,0.717,,0.0,0.070,2.221,0.0,0.015,7,0.029,0.09,1.048,2.407,0.000,,0.0,0.015,0.007,0.0,4.307,2.598,0.009,,0.005,,,0,,,,,,,8,,0,0.224,26.94,0.0,10.668,0.057,0.004,0.199,0.031,,0.003,7,0.004,0.003,7,0.004,1.234,0.002,,537,0.016,0.014,537,0.016,0.014,0.004,55.9,0.0,0.1,1.472,5.0,0.001,0.0,0.003,0.115,0.003,0.59,0.638,0.0,8,0.003,0.918,0.002,1.21,0.03,0.000,0.2,0.000,,0.04,52.0,0.003,,,,0.568,303,6.2,1.191,2.3,0.041,0.004,,,26.0,128.0,0.000,0.306,,60.0,0.954,0.002,26.7,0.0,0.005,7,1.205,0.378,246,0.0,54.7,1.143,0.0,54.7,1.143,0.0,,,0.0,7,0.565,0.561,,0.816,1.953,,0.003,0.2,1.247,30.0,0.58,0.796,,0.004,0.076,0.02,0.0,,,0.02,0.791,0.001,,
320,"""05664""","Turkey, ground, fat free, patties, broiled",85.0,3.0 oz,0.572,0.645,,0.0,0.057,2.035,0.0,0.014,6,0.025,0.08,0.961,2.205,0.000,,0.0,0.014,0.007,0.0,3.945,2.380,0.008,,0.004,,,0,,,,,,,7,,0,0.206,24.64,0.0,9.101,0.052,0.004,0.184,0.027,,0.003,6,0.003,0.003,6,0.003,1.131,0.002,,491,0.015,0.013,491,0.015,0.013,0.004,58.14,0.0,0.09,1.349,5.0,0.002,0.0,0.003,0.123,0.003,0.57,0.606,0.0,7,0.003,0.772,0.001,1.1,0.02,0.000,0.2,0.000,,0.042,50.0,0.002,,,,0.513,288,5.6,1.091,2.11,0.043,0.004,,,21.0,117.0,0.000,0.281,,55.0,0.873,0.002,23.8,0.0,0.005,6,1.104,0.358,224,0.0,50.1,1.047,0.0,50.1,1.047,0.0,,,0.0,7,0.533,0.508,,0.765,1.789,,0.003,0.2,1.142,30.0,0.547,0.730,,0.003,0.067,0.02,0.0,,,0.01,0.725,0.001,,
321,"""05662""","Turkey, ground, fat free, raw",113.0,4.0 oz,0.55,0.671,,0.0,0.070,2.191,0.0,0.017,9,0.025,0.08,1.034,2.374,0.000,,0.0,0.014,0.006,0.0,4.248,2.563,0.008,,0.005,,,0,,,,,,,8,,0,0.102,26.63,0.0,10.97,0.066,0.005,0.179,0.026,,0.003,9,0.005,0.003,9,0.005,1.218,0.001,,529,0.015,0.012,529,0.015,0.012,0.005,84.37,0.0,0.1,1.452,3.0,0.001,0.0,0.002,0.119,0.002,0.58,0.579,0.0,8,0.002,0.968,0.001,1.3,0.02,0.000,,,,0.04,58.0,0.003,,,,0.516,333,6.1,1.174,2.2,0.041,0.005,,,28.0,127.0,0.000,0.302,,62.0,0.94,0.001,25.0,0.0,0.007,9,1.189,0.342,257,0.0,54.1,1.128,0.0,54.1,1.128,0.0,,,0.0,16,0.509,0.511,,0.994,1.927,,0.003,0.5,1.229,33.0,0.522,0.785,,0.005,0.085,0.019,0.0,,,0.01,0.781,0.000,,
322,"""05305""","Turkey, Ground, raw",113.0,4.0 oz,2.287,2.492,,0.0,0.075,1.833,0.0,0.020,8,0.116,0.1,0.864,1.985,0.001,,0.0,0.082,0.031,0.0,3.553,2.144,0.017,,0.016,,0.001,0,,,,,,,23,,0,0.184,22.22,0.0,7.608,0.108,0.023,0.617,0.122,,0.012,8,0.011,0.012,8,0.011,1.018,0.007,,698,0.088,0.076,698,0.088,0.076,0.028,81.77,0.0,0.11,1.215,21.0,0.006,0.0,0.011,0.176,0.007,1.13,2.978,0.0,23,0.011,0.637,0.002,1.13,0.02,0.001,,,,0.253,66.0,0.003,,,,2.183,268,7.1,0.982,8.66,0.260,0.028,,,75.0,167.0,0.007,0.252,,78.0,0.786,0.008,24.7,0.0,0.009,8,0.994,1.529,226,0.0,57.4,0.944,0.0,57.4,0.944,0.0,,,0.0,16,2.567,2.14,,1.122,1.611,,0.005,0.5,1.028,26.0,2.65,0.658,0.0,0.01,0.111,0.116,0.0,,,0.02,0.653,0.001,,
323,"""43391""","Turkey, light or dark meat, smoked, cooked, skin and bone removed",85.0,3.0 oz,1.163,1.197,,0.0,0.051,,0.0,,6,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,4.624,0.080,,0.419,0.034,,,,,,,,,,,577,,0.025,577,,0.025,,,,,,,,,,0.153,0.000,0.31,0.889,,0,0.017,0.391,,0.68,,0.017,0.1,,,,,,,,,0.924,253,5.1,,,,,,,0.0,138.0,,,,,,,,0.0,,6,,,,0.0,70.0,,0.0,70.0,,0.0,,,0.0,3,,,,,,,,0.1,,22.0,0.727,,0.0,,,,0.0,,,,,,,
324,"""43390""","Turkey, light or dark meat, smoked, cooked, with skin, bone removed",85.0,"3.0 oz, boneless",2.406,2.102,,0.0,0.051,,0.0,,6,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,4.326,0.079,,0.593,0.093,,,,,,,,,,,740,,0.060,740,,0.060,,,,,,,,,,0.153,0.000,0.3,2.703,,0,0.009,0.349,,0.42,,0.009,0.0,,,,,,,,,1.746,238,5.0,,,,,,,0.0,177.0,,,,,,,,0.0,,6,,,,0.0,59.4,,0.0,59.4,,0.0,,,0.0,1,,,,,,,,0.0,,21.0,2.195,,0.0,,,,0.0,,,,,,,
325,"""05304""","Turkey, mechanically deboned, from turkey frames, raw",227.0,0.5 lb,12.054,10.238,,,,,,,,,,,2.615,,,,,,,,,,,,0.0,,,,,,,,,0,,,,,,4.47,0.211,,3.745,0.749,,,,,,,,1.444,,,1909,,0.613,1909,,0.613,,,,,,,,,,0.304,0.000,0.59,11.395,,0,0.295,0.477,,2.5,,0.000,,,,,,,,,,9.489,393,,1.471,36.23,0.568,,,,0.0,456.0,,0.241,,216.0,1.071,,60.2,0.0,0.034,16,1.14,7.400,261,,,,,,,0.0,,,,,,,,,1.968,,0.000,,,,10.828,1.144,,,,,,,,,,,,
326,"""05733""","Turkey, retail parts, breast, meat and skin, cooked, roasted",85.0,3.0 oz,1.408,1.452,,0.0,0.036,1.975,0.0,0.014,8,,,,2.448,,,0.0,,0.024,0.0,3.686,2.265,0.007,,0.01,0.0,,5,,,,,,,8,,0,,,,9.872,0.054,0.014,0.384,0.082,,0.007,8,0.009,0.007,8,0.009,1.035,,,584,,0.047,584,,0.047,,,,0.01,1.303,13.0,,,,0.169,0.002,1.49,1.668,0.0,8,0.012,0.671,0.005,1.06,0.00,0.001,0.3,0.002,,,,,,,,1.269,248,0.3,1.272,4.53,0.147,,,,27.0,139.0,0.003,0.291,,67.0,0.816,0.006,25.3,0.0,0.005,8,0.854,0.927,213,0.0,5.6,1.026,0.0,5.6,1.026,0.04,,,0.0,12,,,,,1.567,,0.003,0.3,0.910,25.0,1.483,0.730,,,,,0.0,,,0.01,0.667,0.000,,
327,"""05732""","Turkey, retail parts, breast, meat and skin, raw",85.0,3.0 oz,1.493,1.559,0.00,0.0,0.041,1.484,0.0,0.011,6,,,,1.839,,,0.0,,0.025,0.0,2.773,1.703,0.009,,0.009,0.0,,6,,,,,,,14,,0,0.157,18.6,0.0,7.99,0.046,0.014,0.378,0.088,0.00,0.008,6,0.009,0.008,6,0.009,0.778,,0.00,550,,0.054,550,,0.054,,,,0.0,0.997,8.0,,,,0.133,0.003,1.09,1.862,0.0,14,0.017,0.615,0.005,0.83,0.00,0.001,0.3,0.001,,,,,,0.005,0.0,1.379,210,2.0,0.967,6.33,0.175,,,,46.0,132.0,0.000,0.218,0.01,54.0,0.613,0.006,17.3,0.0,0.005,6,0.642,1.005,150,0.0,42.6,0.773,0.0,42.6,0.773,0.0,,,0.0,10,,,,,1.182,,0.003,0.3,0.685,20.0,1.646,0.549,,,,,0.0,,,0.01,0.501,0.001,0.0,
328,"""05727""","Turkey, retail parts, breast, meat and skin, with added solution, raw",113.0,4.0 oz,1.401,2.791,0.00,0.01,0.051,1.842,0.0,0.021,8,0.145,0.11,0.827,2.156,0.002,,0.0,0.103,0.046,0.0,3.371,2.130,0.015,,0.018,0.0,0.001,3,,,,,,,17,,0,0.203,23.49,0.0,10.363,0.049,0.014,0.355,0.149,0.00,0.015,8,0.011,0.015,8,0.011,1.017,0.005,0.00,681,0.116,0.049,681,0.116,0.049,0.031,82.22,0.0,0.0,1.190,10.0,0.006,0.0,0.008,0.167,0.005,0.45,3.435,0.0,17,0.017,0.854,0.005,1.28,0.00,0.009,0.3,0.001,,0.325,142.0,0.0,,0.011,0.0,2.478,250,2.9,1.177,7.63,0.331,0.031,,0.01,56.0,163.0,0.002,0.263,0.01,72.0,0.784,0.006,23.5,0.0,0.006,8,0.848,0.942,193,0.0,68.9,0.963,0.0,68.9,0.963,0.03,0.008,,0.0,15,2.918,2.429,,1.010,1.523,,0.003,0.3,0.913,26.0,3.02,0.731,,0.01,0.105,0.146,0.0,,,0.01,0.640,0.001,0.0,0.018
329,"""05711""","Turkey, retail parts, breast, meat only, cooked, roasted",863.0,1.0 breast,5.696,5.782,,0.0,0.371,21.074,0.0,0.112,78,0.293,0.52,9.217,26.252,0.009,,,,,0.0,39.077,24.043,0.026,,0.052,0.0,,60,,,,,,,26,,0,,,,101.403,0.518,0.060,1.847,0.311,,0.026,78,0.052,0.026,78,0.052,11.09,0.017,,4902,0.164,0.155,4902,0.164,0.155,0.043,582.78,0.0,,,,0.017,0.0,0.035,1.64,0.009,15.19,5.523,0.0,26,0.017,7.163,0.035,10.79,,0.009,1.7,0.017,,0.362,984.0,0.017,,,,4.729,2563,27.6,12.298,17.0,0.380,0.043,,,78.0,1174.0,0.017,3.141,,604.0,8.742,0.026,264.9,0.0,0.043,78,9.131,3.469,2183,0.0,659.3,10.779,0.0,659.3,10.779,0.0,,,0.0,86,4.850,4.66,,8.932,16.207,,0.017,1.7,9.597,242.0,5.005,7.802,,0.052,0.466,0.207,0.0,,,,,,,
330,"""05710""","Turkey, retail parts, breast, meat only, raw",113.0,4.0 oz,0.389,0.722,,0.0,0.059,2.183,0.0,0.012,8,0.017,0.1,0.955,2.719,0.001,,,,,0.0,4.047,2.489,0.002,,0.005,0.0,,9,,,,,,,6,,0,0.079,26.37,0.0,11.633,0.061,0.005,0.138,0.019,,0.001,,0.006,0.001,,0.006,1.148,0.002,,540,0.010,0.009,540,0.010,0.009,0.005,84.37,0.0,,,,0.001,0.0,0.003,0.186,0.001,1.53,0.635,0.0,6,0.0,0.92,0.005,1.2,,0.001,0.2,0.001,,0.019,84.0,0.002,,,,0.296,302,3.1,1.274,2.63,0.019,0.005,,,18.0,129.0,0.000,0.325,,60.0,0.905,0.002,25.0,,,,0.946,0.226,209,0.0,59.1,1.116,0.0,59.1,1.116,0.0,,,0.0,8,0.284,0.29,,1.187,1.678,,0.000,0.2,0.993,31.0,0.294,0.808,,0.006,0.055,0.015,0.0,,,,,,,
331,"""05709""","Turkey, retail parts, breast, meat only, with added solution, cooked, roasted",85.0,3.0 oz,0.364,0.568,,0.0,0.038,1.921,0.0,0.013,8,0.009,0.07,0.855,2.254,0.000,,,,,0.0,3.487,2.210,0.002,,0.003,0.0,,4,,,,,,,3,,0,,,,9.775,0.048,0.003,0.129,0.009,,0.002,8,0.003,0.002,8,0.003,1.066,0.000,,464,0.014,0.009,464,0.014,0.009,0.003,59.49,0.0,,,,,0.0,0.003,0.166,0.002,0.26,0.57,0.0,3,0.004,0.624,0.003,1.19,,0.004,0.1,0.002,,0.024,156.0,0.001,,,,0.232,224,2.4,1.11,1.77,0.024,0.003,,,7.0,110.0,0.001,0.278,,63.0,0.822,0.003,24.6,0.0,0.005,8,0.888,0.202,186,0.0,62.9,0.989,0.0,62.9,0.989,0.0,0.004,,0.0,5,0.243,0.228,,0.820,1.544,,0.003,0.1,0.944,23.0,0.253,0.766,,0.003,0.051,0.017,0.0,,,,,,,
332,"""05708""","Turkey, retail parts, breast, meat only, with added solution, raw",113.0,4.0 oz,0.678,3.280,,0.0,0.055,2.009,0.0,0.080,8,0.042,0.11,0.894,2.358,0.007,,,,,0.0,3.648,2.312,0.011,,0.026,0.0,,5,,,,,,,6,,0,0.09,24.85,0.0,11.3,0.049,0.007,0.255,0.042,,0.007,8,0.012,0.007,8,0.012,1.115,0.000,,523,0.132,0.007,523,0.132,0.007,0.012,85.82,0.0,,,,,0.0,0.005,0.175,0.012,0.37,4.192,0.0,6,0.005,0.949,0.011,1.34,,0.054,0.2,0.001,,0.164,140.0,0.0,,,,1.295,268,2.9,1.162,2.86,0.164,0.012,,,19.0,125.0,0.007,0.29,,68.0,0.86,0.005,25.2,0.0,0.006,8,0.929,0.379,205,0.0,73.1,1.034,0.0,73.1,1.034,0.0,0.050,,0.0,9,1.772,1.281,,1.073,1.615,,0.005,0.2,0.988,28.0,1.853,0.801,,0.012,0.392,0.145,0.0,,,,,,,
