,NDB_NO,Description,Weight(g),Measure,"Fatty acids, total saturated (g)","Fatty acids, total polyunsaturated (g)",Fructose (g),"Sugars, total (g)",Thiamin (mg),Leucine (g),6:0 (g),22:4 (g),"Folate, food (µg)","18:3 n-3 c,c,c (ALA) (g)",Vitamin E (alpha-tocopherol) (mg),Phenylalanine (g),Lysine (g),22:1 c (g),"Fluoride, F (µg)","Tocotrienol, beta (mg)",18:1 t (g),20:1 (g),15:1 (g),Glutamic acid (g),Aspartic acid (g),17:1 (g),21:5 (g),"20:2 n-6 c,c (g)","Fiber, total dietary (g)",20:3 n-3 (g),Lutein + zeaxanthin (µg),Menaquinone-4 (µg),"Tocotrienol, alpha (mg)",Alanine (g),13:0 (g),Beta-sitosterol (mg),18:4 (g),Retinol (µg),18:1-11 t (18:1t n-7) (g),Caffeine (mg),Hydroxyproline (g),Protein (g),Lycopene (µg),Niacin (mg),"Copper, Cu (mg)",17:0 (g),18:0 (g),18:3 undifferentiated (g),Glucose (dextrose) (g),14:1 (g)_x,"Folate, DFE (µg)_x",20:3 undifferentiated (g)_x,14:1 (g)_y,"Folate, DFE (µg)_y",20:3 undifferentiated (g)_y,Threonine (g),"18:3 n-6 c,c,c (g)",Maltose (g),Energy (kJ),"Fatty acids, total trans-monoenoic (g)",14:0 (g),Phytosterols (mg),"Iron, Fe (mg)",Cystine (g),"Fatty acids, total trans-polyenoic (g)",Water (g),"Cryptoxanthin, beta (µg)","Tocopherol, gamma (mg)",Glycine (g),"Calcium, Ca (mg)",16:1 t (g),"Carotene, beta (µg)",15:0 (g),Riboflavin (mg),20:5 n-3 (EPA) (g),Vitamin B-12 (µg),"Fatty acids, total monounsaturated (g)",Vitamin K (phylloquinone) (µg),"Vitamin A, RAE (µg)",12:0 (g),Vitamin B-6 (mg),22:0 (g),Ash (g),"Tocopherol, delta (mg)",22:1 undifferentiated (g),Vitamin D3 (cholecalciferol) (µg),24:0 (g),Campesterol (mg),16:1 c (g),"Sodium, Na (mg)",4:0 (g),Galactose (g),22:5 n-3 (DPA) (g),"Alcohol, ethyl (g)",18:2 undifferentiated (g),"Potassium, K (mg)",Betaine (mg),Proline (g),Total lipid (fat) (g),16:1 undifferentiated (g),18:2 t not further defined (g),18:2 i (g),Sucrose (g),"Vitamin A, IU (IU)",Energy (kcal),24:1 c (g),Tryptophan (g),Starch (g),Cholesterol (mg),Tyrosine (g),20:0 (g),"Selenium, Se (µg)",Folic acid (µg),"Manganese, Mn (mg)","Folate, total (µg)",Isoleucine (g),16:0 (g),"Phosphorus, P (mg)","Vitamin B-12, added (µg)_x","Choline, total (mg)_x",Serine (g)_x,"Vitamin B-12, added (µg)_y","Choline, total (mg)_y",Serine (g)_y,"Carbohydrate, by difference (g)",22:1 t (g),"18:2 t,t (g)","Carotene, alpha (µg)",Vitamin D (IU),18:1 c (g),"18:2 n-6 c,c (g)",Stigmasterol (mg),Pantothenic acid (mg),Arginine (g),Vitamin D2 (ergocalciferol) (µg),10:0 (g),Vitamin D (D2 + D3) (µg),Valine (g),"Magnesium, Mg (mg)",18:1 undifferentiated (g),Histidine (g),Dihydrophylloquinone (µg),20:3 n-6 (g),20:4 undifferentiated (g),"Fatty acids, total trans (g)",Theobromine (mg),"Tocotrienol, delta (mg)","Vitamin C, total ascorbic acid (mg)","Tocotrienol, gamma (mg)",Methionine (g),8:0 (g),Lactose (g),18:2 CLAs (g)
41,"""28306""","Bread, chapati or roti, plain, commercially prepared",68.0,1.0 piece,1.328,0.780,0.37,1.85,0.374,,0.000,,41,0.088,0.60,,,,,1.45,0.018,0.019,0.0,,,0.002,,0.001,3.3,0.000,,,,,,,,,,,,,,4.610,0.171,0.003,0.143,0.090,0.17,0.000,,,0.000,,,,,,847,0.018,0.024,,,,0.005,22.44,,0.61,,63.0,0.000,,0.003,0.136,0.000,,1.287,,,0.007,0.184,0.005,1.32,0.07,0.000,,,,0.005,278.0,0.000,0.00,,,0.689,181,,,,,0.005,,0.2,,,,,,,,,,,,,,,,,,,,,,31.52,0.000,,,,,0.682,,0.394,,,,,,,1.261,,,,0.0,0.023,,,,0.46,,0.000,0.0,0.001
42,"""28285""","Bread, chapati or roti, whole wheat, commercially prepared, frozen",43.0,1.0 piece,1.424,0.327,0.12,1.26,0.194,,0.000,,19,0.012,0.24,,,,,0.59,0.009,0.005,0.0,,,0.001,,0.000,4.2,0.001,5,,,,,,,,,0,,,,1.982,0.098,0.003,0.165,0.013,0.13,0.000,19,0.001,0.000,19,0.001,,,,538,0.009,0.028,,,,0.003,15.23,0,0.74,,15.0,,0,0.003,0.077,,0.00,0.899,1.4,0,0.006,0.120,0.002,0.6,0.25,0.000,,,,0.003,128.0,0.000,,,0.0,0.313,84,,,,,0.003,,0.17,0,129.0,,,,,,,,0,0.751,19.0,,,,0.00,3.4,,0.00,3.4,,19.84,0.000,,0.0,,0.881,0.31,,0.241,,,,0.0,,24.0,0.89,,,0.000,0.0,0.012,0.0,0.14,,0.11,,0.001,0.0,0.001
43,"""18972""","Bread, cheese",48.0,1.0 slice,3.0,4.417,,1.0,0.208,,0.035,0.000,15,,,,,,,,,,0.0,,,,,0.000,1.0,,22,,,,,,0.000,11,,0,,,,1.574,0.041,0.004,0.713,0.527,,0.000,76,,0.000,76,,,,,820,,0.192,,,,,,,,,,,,,0.145,0.000,0.12,2.083,15.6,12,0.053,0.023,0.042,1.34,,0.000,,,,,,,,,,3.890,40,17.0,,,,,,,45,196.0,0.000,,,,,,,36,0.176,51.0,,,,0.00,4.1,,0.00,4.1,,21.52,,,0.0,1,,,,,,,,0.0,,8.0,2.004,,,,,,0.0,,,,,,,
44,"""28315""","Bread, cinnamon",28.0,1.0 slice 1 serving,0.0,0.988,,3.95,0.089,,0.000,,6,,,,,,,,,,0.0,,,,,0.000,1.0,,7,,,,,,0.000,,,0,,,,0.790,0.018,0.000,0.0,0.113,,0.000,23,,0.000,23,,,,,297,,0.000,,,,,,,,,,,,,0.034,0.000,0.01,,2.7,0,0.000,0.008,,0.38,,0.000,,,,,,,,,,0.874,21,,,,,,,,1,71.0,0.000,,,,,,,10,,16.0,,,,0.00,0.8,,0.00,0.8,,12.43,,,0.0,,,,,,,,,0.0,,3.0,0.0,,,,,,0.0,,,,,,,
45,"""18022""","Bread, cornbread, dry mix, enriched (includes corn muffin mix)",28.35,1.0 oz,0.876,0.477,,5.77,0.121,0.179,0.001,,3,,,,0.056,,,,,,,,,,,,1.8,,111,,,,,,,5,,0,,,,0.947,0.024,,0.395,0.024,,,,,,,,0.064,,,496,,0.020,,,,,,,,,,,,,0.077,0.000,0.03,1.905,1.4,5,0.001,0.036,,1.02,,0.000,,,,,,,,,,0.453,32,,0.203,3.46,0.001,,,,33,119.0,,0.02,,1,0.068,,1.6,23,0.089,26.0,0.072,0.456,139.0,0.00,2.0,0.095,0.00,2.0,0.095,19.7,,,5.0,0,,,,,0.086,,0.001,0.0,0.091,7.0,1.903,0.050,,,,,0.0,,0.0,,,,,
46,"""18023""","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs",51.0,1.0 muffin,1.903,1.001,0.10,8.19,0.097,0.336,0.004,,6,0.039,0.26,0.175,0.165,0.001,,0.23,0.097,0.028,0.0,0.761,0.235,0.010,,0.022,1.2,0.002,280,,,,,,,16,,0,,3.36,0,1.022,0.037,0.018,0.66,0.041,0.15,0.004,44,0.007,0.004,44,0.007,0.115,0.002,0.03,705,0.099,0.075,,,,0.015,13.83,11,0.42,0.115,69.0,0.003,13,0.007,0.089,0.000,0.12,1.782,1.9,18,0.011,0.043,0.002,1.15,0.13,0.001,,,,0.079,305.0,0.008,,0.002,0.0,0.902,68,6.2,0.38,4.89,0.081,0.015,,7.37,86,168.0,0.000,0.03,18.19,29,0.075,0.013,4.4,22,0.113,28.0,0.135,1.1,199.0,0.00,29.9,0.190,0.00,29.9,0.190,27.77,0.000,,2.0,0,1.562,0.88,,0.295,0.145,,0.003,0.0,0.170,9.0,1.66,0.085,,0.005,0.019,0.114,0.0,,0.1,0.12,0.080,0.002,0.54,0.007
47,"""18412""","Bread, cornbread, dry mix, unenriched (includes corn muffin mix)",28.35,1.0 oz,0.876,0.477,,,,,0.001,,3,,,,0.056,,,,,,,,,,,,1.8,,,,,,,,,0,,,,,,0.266,0.024,,0.395,0.024,,,,,,,,0.064,,,496,,0.020,,,,,,,,,,,,,0.006,,0.03,1.905,,2,0.001,0.036,,1.02,,,,,,,,,,,,0.453,32,,0.203,3.46,0.001,,,,33,119.0,,0.02,,1,0.068,,,0,0.089,3.0,0.072,0.456,139.0,,,,,,,19.7,,,,,,,,,0.086,,0.001,,,,1.903,0.050,,,,,,,,,,,,
48,"""18024""","Bread, cornbread, prepared from recipe, made with low fat (2%) milk",28.35,1.0 oz,0.441,0.909,,,,,0.005,,5,,,,0.084,,,,,,,,,,,,,,,,,,,,,,,,,,,0.639,0.014,,0.103,0.099,,,,,,,,0.073,,,316,,0.026,3.0,0.71,0.033,,,,,,,,,,0.083,0.000,0.04,0.519,,,0.007,0.032,,1.02,,0.000,,,,,,,,,,0.805,42,,0.162,2.01,0.016,,,,79,75.0,,0.019,,11,0.076,,2.9,16,0.033,22.0,0.082,0.281,48.0,,,,,,,12.33,,,,,,,,,0.088,,0.006,,,,0.499,0.051,,,,,,,,,,,,
49,"""18025""","Bread, cracked-wheat",28.35,1.0 oz,0.26,0.193,,,,,0.000,,11,,,,0.069,,,,,,,,,,,,1.6,,,,,,,,,0,,,,,,1.041,0.063,,0.109,0.009,,,,,,,,0.074,,,308,,0.005,,,,,,,,,,,,,0.068,0.000,0.01,0.539,,0,0.000,0.086,,0.6,,0.000,,,,,,,,,,0.184,50,,0.261,1.11,0.003,,,,0,74.0,,0.032,,0,0.072,,7.2,6,0.389,17.0,0.096,0.144,43.0,,,,,,,14.03,,,,,,,,,0.099,,0.000,,,,0.536,0.055,,,,,,,,,,,,
50,"""18079""","Bread, crumbs, dry, grated, plain",28.35,1.0 oz,0.341,0.584,0.70,1.76,0.274,0.273,0.000,,7,,,,0.122,,,0.0,,,,,,,,,1.3,,0,,,,,,,,,0,,,,1.881,0.072,0.000,0.15,0.053,0.52,0.000,46,,0.000,46,,0.121,,0.54,469,,0.000,2.0,1.37,0.079,,,,0.22,0.138,52.0,,,,0.114,0.000,0.10,0.290,1.9,0,0.000,0.034,,0.81,0.05,0.000,,,,,,,,,0.0,0.531,56,,0.387,1.5,0.000,,,,0,112.0,,0.046,16.91,0,0.113,0.000,7.1,23,0.261,30.0,0.154,0.191,47.0,0.00,4.1,0.188,0.00,4.1,0.188,20.41,,,0.0,,,,,,0.156,,0.000,0.0,0.170,12.0,0.29,0.084,0.3,,,,0.0,,,0.29,0.066,0.000,0.0,
51,"""18376""","Bread, crumbs, dry, grated, seasoned",28.35,1.0 oz,0.394,0.652,0.56,1.63,0.272,0.285,0.000,,8,,,,0.126,,,0.0,,,,,,,,,1.4,,0,,,,,,,,,0,,,,1.747,0.069,0.000,0.173,0.061,0.49,0.000,52,,0.000,52,,0.12,,0.58,455,,0.000,,,,,,,0.24,0.153,52.0,,,,0.118,0.000,0.10,0.331,13.0,3,0.000,0.048,,1.57,0.07,0.000,,,,,,,,,0.0,0.591,65,,0.424,1.55,0.000,,,,55,109.0,,0.048,15.57,0,0.102,0.000,7.0,26,0.279,34.0,0.166,0.222,50.0,0.00,4.1,0.204,0.00,4.1,0.204,19.42,,,0.0,,,,,,0.171,,0.000,0.0,0.205,13.0,0.331,0.090,0.0,,,,0.0,,0.8,0.25,0.066,0.000,0.0,
52,"""18027""","Bread, egg",28.35,1.0 oz,0.452,0.314,,0.5,0.124,0.196,0.000,,20,,,,0.088,,,,,,,,,,,,0.7,,13,,,,,,,18,,0,,,,1.374,0.046,0.002,0.131,0.014,,0.001,37,,0.001,37,,0.087,,,340,,0.006,2.0,0.86,0.059,,,,,,,,,,0.124,0.000,0.03,0.653,0.3,18,0.000,0.018,0.001,0.51,,0.000,,,,,,,,,,0.283,33,,0.268,1.7,0.031,,,,60,81.0,,0.032,,14,0.083,0.001,8.5,10,0.142,30.0,0.112,0.307,30.0,0.00,23.9,0.142,0.00,23.9,0.142,13.55,,,0.0,5,,,,,0.109,,0.000,0.1,0.126,5.0,0.619,0.060,,,,,0.0,,,,,,,
53,"""18028""","Bread, egg, toasted",28.35,1.0 oz,0.458,0.326,,0.55,0.109,0.215,0.000,,15,,,,0.097,,,,,,,,,,,,0.7,,13,,,,,,,20,,0,,,,1.359,0.050,,0.17,0.016,,,,,,,,0.095,,,374,,0.007,2.0,0.95,0.065,,,,,,,,,,0.122,0.000,0.03,0.847,0.3,20,0.000,0.018,,0.57,,0.000,,,,,,,,,,0.302,36,,0.295,1.87,0.020,,,,65,89.0,,0.035,,16,0.091,,9.3,12,0.156,28.0,0.123,0.276,33.0,0.00,26.1,0.156,0.00,26.1,0.156,14.91,,,0.0,6,,,,,0.12,,0.000,0.1,0.138,6.0,0.825,0.065,,,,,0.0,,,,,,,
54,"""18029""","Bread, french or vienna (includes sourdough)",28.35,1.0 oz,0.15,0.242,0.14,1.31,0.201,,0.000,,16,0.018,0.06,,,,,0.17,0.001,0.002,0.0,,,0.000,,0.000,0.6,0.000,13,,,,,,,,,0,,,,1.366,0.043,0.001,0.039,0.018,0.11,0.000,48,,0.000,48,,,,,323,0.001,0.002,,,,0.001,9.36,0,0.08,,15.0,,0,0.001,0.121,,0.00,0.103,0.2,0,0.001,0.030,0.001,0.56,0.02,0.000,,,,0.003,171.0,0.000,,,0.0,0.224,33,,,,,0.001,,0.0,0,77.0,0.000,,,,,,,19,0.164,35.0,,,,0.00,2.3,,0.00,2.3,,14.71,0.000,,0.0,,0.096,0.223,,0.129,,,,0.0,,9.0,0.098,,,,0.0,0.001,0.0,,,0.0,,0.000,0.0,
55,"""18030""","Bread, french or vienna, toasted (includes sourdough)",28.35,1.0 oz,0.142,0.235,,1.02,0.121,0.216,0.000,,8,0.014,0.05,0.154,0.093,,,,,,0.0,1.035,0.141,,,0.000,0.9,,4,,,,,,,,,0,,,,1.525,0.043,0.000,0.046,0.014,,0.000,62,,0.000,62,,0.09,0.000,,378,,0.000,,,,,,,,,,,,,0.105,,0.00,0.109,0.1,0,0.000,0.027,0.002,0.65,,0.000,,,,,,,,,,0.221,40,16.6,0.35,0.61,0.005,,,,0,90.0,,0.038,,0,0.059,0.001,8.4,31,0.162,40.0,0.118,0.092,36.0,0.00,5.0,0.142,0.00,5.0,0.142,17.56,,,0.0,,,,,,0.115,,0.000,0.0,0.135,9.0,0.103,0.066,,,,,0.0,,0.1,,,,,
56,"""28318""","Bread, french or vienna, whole wheat",48.0,1.0 slice 1 serving,0.0,0.276,,0.0,0.251,,0.000,,22,,,,,,,,,,0.0,,,,,0.000,2.0,,47,,,,,,,,,0,,,,1.873,0.090,0.000,0.0,0.017,,0.000,63,,0.000,63,,,,,480,,0.000,,,,,,,,,,,,,0.121,,0.00,0.086,0.3,0,0.000,0.077,,0.83,,0.000,,,,,,,,,,0.260,78,,,,,,,,1,115.0,0.000,,,,,,,24,,46.0,,,,0.00,5.0,,0.00,5.0,,23.57,,,0.0,,,,,,,,,0.0,,25.0,0.073,,,,,,0.0,,,,,,,
57,"""28336""","Bread, gluten-free, white, made with potato extract, rice starch, and rice flour",34.0,1.0 slice,0.115,0.754,1.67,2.84,,,0.000,,,0.194,,,,,,,,,0.152,,,0.004,,0.002,1.2,0.000,,,,,,,,,,,,,,,,,0.068,0.198,1.18,0.001,,0.000,0.001,,0.000,,,,455,0.005,0.004,,,,0.002,10.77,,,,,0.000,,0.001,,,,2.503,,,0.002,,0.009,0.57,,0.001,,,,0.009,180.0,0.000,0.00,,,0.552,31,,,,,0.002,,0.0,,,,,,,,,,,,,,,,,,,,,,17.96,0.000,,,,,0.548,,,,,,,,,2.288,,,0.000,0.001,0.006,,,,,,,0.0,0.002
58,"""28337""","Bread, gluten-free, white, made with rice flour, corn starch, and/or tapioca",35.0,1.0 slice,0.342,0.181,0.35,1.24,0.131,,0.000,,13,0.005,0.21,,,,,0.0,0.001,0.003,0.252,,,0.001,,0.000,1.5,0.001,0,,,,,,,,,0,,,,0.971,0.026,0.002,0.051,0.005,0.35,0.000,13,0.001,0.000,13,0.001,,,,363,0.001,0.013,,,,0.002,15.05,0,1.61,,48.0,,0,0.001,0.177,0.001,0.00,0.703,0.1,0,0.005,0.026,0.001,0.59,0.70,0.000,,,,0.005,156.0,0.000,,,0.0,0.174,26,,,,,0.002,,0.0,0,87.0,,,,,,,,0,0.073,13.0,,,,0.00,4.4,,0.00,4.4,,16.02,0.000,,0.0,,0.442,0.171,,,,,,0.0,,4.0,0.443,,,0.000,0.001,0.004,0.0,,,0.0,,0.006,0.0,0.000
59,"""28338""","Bread, gluten-free, white, made with tapioca starch and brown rice flour",28.0,1.0 slice,0.176,0.548,0.43,3.16,0.038,0.129,0.000,,5,0.136,0.45,0.090,0.098,0.001,,0.0,0.004,0.033,0.0,0.210,0.157,0.003,,0.002,1.5,0.000,,,,,,,,,,,0.000,1.51,,0.393,0.015,0.003,0.038,0.146,0.46,0.000,,,0.000,,,0.064,0.010,2.27,349,0.004,0.003,,,,0.002,9.43,,0.77,0.064,17.0,0.000,,0.001,0.076,0.000,,1.322,,,0.001,0.027,0.007,0.49,0.00,0.002,,,,0.008,144.0,0.000,0.00,,,0.400,30,,0.067,2.25,0.008,0.002,,0.0,,,,0.022,9.62,,0.05,0.012,3.1,,,,0.07,0.106,20.0,,,,,,,14.32,0.001,,,,,0.396,,,0.104,,0.000,,,,1.273,0.036,,0.000,0.001,0.006,,,,0.23,0.053,0.000,0.0,0.001
60,"""28339""","Bread, gluten-free, whole grain, made with tapioca starch and brown rice flour",25.0,1.0 slice,0.067,0.604,0.35,2.45,0.045,,0.000,,,0.2,,,,,,,,,0.107,,,0.003,,0.002,1.2,0.000,,,,,,,,,,,,,,0.352,0.018,0.002,0.041,0.209,0.40,0.000,,0.000,0.000,,0.000,,,,324,,0.003,,,,0.002,8.09,,,,,0.000,,0.001,0.080,0.000,,1.359,,,0.000,0.022,0.006,0.49,,0.000,,,,0.007,128.0,0.000,0.00,,,0.392,31,,,,,0.002,,0.0,,,,,,,,,,,,,,,,,,,,,,12.27,0.000,,,,,0.389,,,,,,,,,1.209,,,0.000,0.001,0.005,,,,,,,0.0,0.001
61,"""18032""","Bread, irish soda, prepared from recipe",28.35,1.0 oz,0.315,0.419,,,,,0.001,,3,,,,0.062,,,,,,,,,,,,0.7,,,,,,,,,13,,,,,,0.682,0.037,,0.097,0.021,,,,,,,,0.057,,,344,,0.010,4.0,0.76,0.035,,,,,,,,,,0.076,0.000,0.01,0.567,,14,0.002,0.024,,0.54,,0.000,,,,,,,,,,0.396,75,,0.169,1.42,0.005,,,,55,82.0,,0.02,,5,0.057,,4.5,10,0.101,13.0,0.066,0.198,32.0,,,,,,,15.88,,,,,,,,,0.082,,0.002,,,,0.56,0.045,,,,,,,,,,,,
62,"""18033""","Bread, Italian",28.35,1.0 oz,0.154,0.372,0.26,1.33,0.165,,0.000,,29,0.038,0.08,,,,,,,,0.0,,,,,0.000,0.6,0.000,14,0.0,,,,,,,,0,,,,1.287,0.034,0.001,0.05,0.039,0.16,0.000,37,,0.000,37,,,,,307,0.004,0.001,,,,0.001,10.64,0,,,,,0,0.001,0.091,0.001,0.00,0.140,0.9,0,0.001,0.029,0.002,0.6,,0.000,,,,0.002,175.0,0.002,,,0.0,0.333,35,,,,,0.001,,0.0,0,73.0,0.000,,,,,,,5,0.139,29.0,,,,0.00,4.1,,0.00,4.1,,13.64,0.000,,0.0,,0.131,0.332,,0.105,,,,0.0,,7.0,0.135,,0.0,,0.0,0.005,0.0,,,,,,0.0,
63,"""28397""","Bread, multi-grain (includes whole-grain)",28.35,1.0 oz,0.247,0.531,0.69,1.81,0.079,0.158,0.000,,21,,,,0.082,,,0.0,,0.003,0.0,0.622,0.157,,,0.000,2.1,,27,,,,,,,,,0,,,,1.146,0.080,0.000,0.101,0.058,0.48,0.000,21,,0.000,21,,0.077,,0.47,314,,0.000,,,,,,,0.41,0.106,29.0,,,,0.037,,0.00,0.215,0.4,0,0.000,0.075,0.001,0.6,0.15,0.000,,,,,,,,,,0.473,65,,0.2,1.2,0.005,,,,0,75.0,,0.035,7.28,0,0.067,0.001,9.3,0,0.574,21.0,0.092,0.145,65.0,0.00,6.2,0.108,0.00,6.2,0.108,12.29,,,0.0,,,,,,0.137,,0.000,0.0,0.113,22.0,0.207,0.056,,,,,0.0,,0.0,0.01,0.039,0.000,0.16,
64,"""18036""","Bread, multi-grain, toasted (includes whole-grain)",28.35,1.0 oz,0.269,0.577,0.76,1.97,0.069,0.171,0.000,,20,,,,0.089,,,0.0,,0.004,0.0,0.676,0.171,,,0.000,2.3,,27,,,,,,,,,0,,,,1.246,0.087,0.000,0.109,0.063,0.52,0.000,20,,0.000,20,,0.083,,0.52,341,,0.000,,,,,,,0.45,0.115,31.0,,,,0.040,,0.00,0.234,0.4,0,0.000,0.081,0.001,0.66,0.17,0.000,,,,,,,,,,0.514,71,,0.217,1.3,0.005,,,,0,82.0,,0.038,,0,0.073,0.001,10.1,0,0.624,20.0,0.1,0.157,70.0,0.00,8.2,0.117,0.00,8.2,0.117,13.36,,,0.0,,,,,,0.149,,0.000,0.0,0.122,24.0,0.225,0.061,,,,,0.0,,0.0,0.01,0.043,0.000,0.18,
65,"""28307""","Bread, naan, plain, commercially prepared, refrigerated",90.0,1.0 piece,1.254,1.888,0.77,3.19,0.702,,0.008,0.000,92,0.248,0.71,,,,,0.62,0.026,0.031,0.0,,,0.004,,0.003,2.0,0.000,,,,,,,,,,,,,,5.256,0.116,0.005,0.247,0.257,0.58,0.005,,0.000,0.005,,0.000,,,,1096,0.028,0.054,,,,0.010,29.34,,1.27,,76.0,0.002,,0.011,0.459,0.000,,1.621,,,0.019,0.086,0.012,1.52,0.38,0.000,,,,0.013,418.0,0.013,0.00,,,1.625,112,,,,,0.010,,0.0,,,,,,,,,,,,,,,,,,,,,,45.39,0.000,,,,,1.608,,0.400,,,,,,,1.565,,,0.000,0.003,0.038,,,,0.11,,0.006,0.23,0.006
66,"""28287""","Bread, naan, whole wheat, commercially prepared, refrigerated",106.0,1.0 piece,3.081,1.333,0.85,3.6,0.187,,0.000,,17,,,,,,,,,,,,,,,,5.1,,12,,,,,,,2,,0,,,,3.795,0.167,,0.347,0.037,0.64,,,,,,,,,,1268,,0.061,,,,,,,,,,,,,0.191,,0.00,2.063,3.5,2,0.028,0.136,,2.11,,0.001,,,,,,,,,0.0,1.295,196,,,,,,,,6,303.0,,,,,,,,0,1.484,17.0,,,,0.00,10.7,,0.00,10.7,,48.98,,,0.0,,,,,,,,,0.0,,72.0,2.038,,,,,,0.0,,,,,,0.53,
67,"""18037""","Bread, oat bran",28.35,1.0 oz,0.198,0.480,,2.18,0.143,0.208,0.000,,7,,,,0.084,,,,,,,,,,,,1.3,,13,,,,,,,1,,0,,,,1.370,0.038,,0.045,0.029,,,,,,,,0.085,,,280,,0.001,,,,,,,,,,,,,0.098,,0.00,0.451,0.3,1,0.001,0.021,,0.43,,0.000,,,,,,,,,,0.451,42,,0.299,1.25,0.009,,,,1,67.0,,0.037,,0,0.092,,8.5,16,0.221,23.0,0.113,0.149,40.0,0.00,5.3,0.142,0.00,5.3,0.142,11.28,,,0.0,,,,,,0.126,,0.000,0.0,0.131,10.0,0.442,0.064,,,,,0.0,,,,,,,
68,"""18038""","Bread, oat bran, toasted",28.35,1.0 oz,0.217,0.528,,2.4,0.126,0.228,0.000,,5,,,,0.092,,,,,,,,,,,,1.4,,14,,,,,,,1,,0,,,,1.355,0.036,,0.049,0.032,,,,,,,,0.093,,,307,,0.002,,,,,,,,,,,,,0.097,,0.00,0.496,0.4,1,0.001,0.011,,0.45,,0.000,,,,,,,,,,0.496,35,,0.329,1.36,0.009,,,,1,73.0,,0.041,,0,0.101,,9.4,14,0.215,20.0,0.124,0.164,33.0,0.00,4.6,0.156,0.00,4.6,0.156,12.39,,,0.0,,,,,,0.139,,0.000,0.0,0.144,10.0,0.486,0.070,,,,,0.0,,,,,,,
69,"""18039""","Bread, oatmeal",28.35,1.0 oz,0.199,0.483,,2.31,0.113,0.172,0.000,,8,,,,0.077,,,,,,,,,,,,1.1,,20,,,,,,,1,,0,,,,0.889,0.059,,0.042,0.028,,,,,,,,0.07,,,319,,0.002,,,,,,,,,,,,,0.068,0.000,0.01,0.447,0.4,1,0.001,0.019,,0.57,,0.000,,,,,,,,,,0.454,40,,0.217,1.25,0.007,,,,5,76.0,,0.033,,0,0.075,,7.0,10,0.266,18.0,0.092,0.149,36.0,0.00,5.3,0.116,0.00,5.3,0.116,13.75,,,0.0,,,,,,0.112,,0.000,0.0,0.111,10.0,0.441,0.053,,,,,0.0,,,,,,,
70,"""18040""","Bread, oatmeal, toasted",28.35,1.0 oz,0.217,0.524,,2.51,0.098,0.187,0.000,,6,,,,0.083,,,,,,,,,,,,1.2,,21,,,,,,,1,,0,,,,0.870,0.064,,0.046,0.031,,,,,,,,0.076,,,346,,0.002,,,,,,,,,,,,,0.067,0.000,0.01,0.486,0.5,1,0.002,0.019,,0.6,,0.000,,,,,,,,,,0.494,44,,0.236,1.36,0.007,,,,4,83.0,,0.036,,0,0.081,,7.6,9,0.290,15.0,0.1,0.162,39.0,0.00,4.5,0.126,0.00,4.5,0.126,14.94,,,0.0,,,,,,0.122,,0.000,0.0,0.121,12.0,0.479,0.057,,,,,0.0,,0.1,,,,,
71,"""18955""","Bread, pan dulce, sweet yeast bread",63.0,1.0 slice (average weight of 1 slice),1.375,0.964,2.55,7.88,0.238,,0.000,0.006,25,0.042,0.18,,,,,0.0,0.564,0.016,0.0,,,0.000,,0.006,1.4,0.001,23,0.0,,,,,,3,,0,,,,2.182,0.076,0.008,0.597,0.042,2.26,0.001,98,0.002,0.001,98,0.002,,,,968,0.564,0.014,,,,0.130,13.57,1,1.69,,54.0,0.001,2,0.003,0.145,0.000,0.07,2.204,1.0,3,0.001,0.036,0.011,0.68,0.49,0.000,,,,0.021,144.0,0.000,,0.001,0.0,0.903,65,,,,,0.130,,2.43,14,231.0,0.001,,,,,,,43,0.290,68.0,,,,0.00,18.3,,0.00,18.3,,35.52,0.000,,1.0,0,1.601,0.762,,0.372,,,,0.0,,15.0,2.165,,6.6,0.001,0.006,0.695,0.0,,0.8,0.0,,,0.0,0.010
72,"""28286""","Bread, paratha, whole wheat, commercially prepared, frozen",79.0,1.0 piece,4.603,1.962,0.28,3.28,0.087,,0.000,,8,0.051,1.07,,,,,0.32,0.013,0.021,0.0,,,0.003,,0.002,7.6,0.002,9,,,,,,,2,,0,,,,1.446,0.115,0.010,0.509,0.055,0.28,0.000,8,0.002,0.000,8,0.002,,,,1076,0.013,0.089,,,,0.015,26.46,0,0.16,,20.0,,0,0.007,0.060,,0.00,3.031,2.7,2,0.040,0.063,0.009,1.26,0.06,0.001,,,,0.013,357.0,0.000,,,0.0,1.902,110,,,,,0.015,,1.38,5,258.0,0.000,,,,,,,0,0.833,8.0,,,,0.00,5.0,,0.00,5.0,,35.83,0.000,,0.0,,2.981,1.885,,0.367,,,,0.0,,29.0,2.993,,,0.000,0.002,0.027,0.0,0.90,,2.65,,0.003,0.0,0.002
