,NDB_NO,Description,Weight(g),Measure,"Fatty acids, total saturated (g)","Fatty acids, total polyunsaturated (g)",Fructose (g),"Sugars, total (g)",Thiamin (mg),Leucine (g),6:0 (g),22:4 (g),"Folate, food (µg)","18:3 n-3 c,c,c (ALA) (g)",Vitamin E (alpha-tocopherol) (mg),Phenylalanine (g),Lysine (g),22:1 c (g),"Fluoride, F (µg)","Tocotrienol, beta (mg)",18:1 t (g),20:1 (g),15:1 (g),Glutamic acid (g),Aspartic acid (g),17:1 (g),21:5 (g),"20:2 n-6 c,c (g)","Fiber, total dietary (g)",20:3 n-3 (g),Lutein + zeaxanthin (µg),Menaquinone-4 (µg),"Tocotrienol, alpha (mg)",Alanine (g),13:0 (g),Beta-sitosterol (mg),18:4 (g),Retinol (µg),18:1-11 t (18:1t n-7) (g),Caffeine (mg),Hydroxyproline (g),Protein (g),Lycopene (µg),Niacin (mg),"Copper, Cu (mg)",17:0 (g),18:0 (g),18:3 undifferentiated (g),Glucose (dextrose) (g),14:1 (g)_x,"Folate, DFE (µg)_x",20:3 undifferentiated (g)_x,14:1 (g)_y,"Folate, DFE (µg)_y",20:3 undifferentiated (g)_y,Threonine (g),"18:3 n-6 c,c,c (g)",Maltose (g),Energy (kJ),"Fatty acids, total trans-monoenoic (g)",14:0 (g),Phytosterols (mg),"Iron, Fe (mg)",Cystine (g),"Fatty acids, total trans-polyenoic (g)",Water (g),"Cryptoxanthin, beta (µg)","Tocopherol, gamma (mg)",Glycine (g),"Calcium, Ca (mg)",16:1 t (g),"Carotene, beta (µg)",15:0 (g),Riboflavin (mg),20:5 n-3 (EPA) (g),Vitamin B-12 (µg),"Fatty acids, total monounsaturated (g)",Vitamin K (phylloquinone) (µg),"Vitamin A, RAE (µg)",12:0 (g),Vitamin B-6 (mg),22:0 (g),Ash (g),"Tocopherol, delta (mg)",22:1 undifferentiated (g),Vitamin D3 (cholecalciferol) (µg),24:0 (g),Campesterol (mg),16:1 c (g),"Sodium, Na (mg)",4:0 (g),Galactose (g),22:5 n-3 (DPA) (g),"Alcohol, ethyl (g)",18:2 undifferentiated (g),"Potassium, K (mg)",Betaine (mg),Proline (g),Total lipid (fat) (g),16:1 undifferentiated (g),18:2 t not further defined (g),18:2 i (g),Sucrose (g),"Vitamin A, IU (IU)",Energy (kcal),24:1 c (g),Tryptophan (g),Starch (g),Cholesterol (mg),Tyrosine (g),20:0 (g),"Selenium, Se (µg)",Folic acid (µg),"Manganese, Mn (mg)","Folate, total (µg)",Isoleucine (g),16:0 (g),"Phosphorus, P (mg)","Vitamin B-12, added (µg)_x","Choline, total (mg)_x",Serine (g)_x,"Vitamin B-12, added (µg)_y","Choline, total (mg)_y",Serine (g)_y,"Carbohydrate, by difference (g)",22:1 t (g),"18:2 t,t (g)","Carotene, alpha (µg)",Vitamin D (IU),18:1 c (g),"18:2 n-6 c,c (g)",Stigmasterol (mg),Pantothenic acid (mg),Arginine (g),Vitamin D2 (ergocalciferol) (µg),10:0 (g),Vitamin D (D2 + D3) (µg),Valine (g),"Magnesium, Mg (mg)",18:1 undifferentiated (g),Histidine (g),Dihydrophylloquinone (µg),20:3 n-6 (g),20:4 undifferentiated (g),"Fatty acids, total trans (g)",Theobromine (mg),"Tocotrienol, delta (mg)","Vitamin C, total ascorbic acid (mg)","Tocotrienol, gamma (mg)",Methionine (g),8:0 (g),Lactose (g),18:2 CLAs (g)
147,"""03175""","Babyfood, juice, orange and apricot",31.2,1.0 fl oz,0.003,0.006,,,,,0.000,,6.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,0,,,,,,0.083,0.026,,0.000,0.001,,,,,,,,,,,60,,0.000,,,,,,,,,,,,,0.009,,0.0,0.007,,3,0.000,0.017,,0.12,,0.000,,,,,,,,,,0.005,62.0,,,,,,,,67,14.0,,,,,,,,0,,6.0,,,,0.00,,,0.00,,,3.4,,,,,,,,,,,,,,,0.007,,,,,,,,,,,,,
148,"""03177""","Babyfood, juice, orange and pineapple",31.2,1.0 fl oz,0.003,0.007,,,,,0.000,,6.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,0,,,,,,0.061,0.014,,0.000,0.002,,,,,,,,,,,63,,0.000,,,,,,,,,,,,,0.007,,0.0,0.004,,1,0.000,0.019,,0.12,,0.000,,,,,,,,,,0.005,44.0,,,,,,,,10,15.0,,,,,,,,0,,6.0,,,,0.00,,,0.00,,,3.65,,,,,,,,,,,,,,,0.004,,,,,,,,,,,,,
149,"""42267""","Babyfood, juice, orange-carrot",30.8,1.0 fl oz,0.003,0.009,,2.59,0.018,,0.000,,12.0,,,,,,,,,,,,,,,,0.1,,42,,,,,,,,,0,,,,0.065,0.014,,0.002,0.003,,,,,,,,,,,55,,0.000,,,,,,,,,,,,,0.015,,0.0,0.003,0.5,29,0.000,0.015,,0.08,,0.000,,,,,,,,,,0.008,54.0,,,,,,,,579,13.0,,,,,,,,0,,12.0,,,,0.00,2.0,,0.00,2.0,,3.05,,,122.0,0,,,,,,,,0.0,,3.0,0.003,,,,,,0.0,,10.5,,,,,
150,"""43408""","Babyfood, juice, pear",31.2,1.0 fl oz,0.0,,,2.27,0.003,,0.000,,1.0,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,0,,,,0.094,0.020,,0.000,,,,,,,,,,,,56,,0.000,,,,,,,,,,,,,0.009,,0.0,,1.1,0,0.000,0.003,,0.07,,0.000,,,,,,,,,,0.000,41.0,,,,,,,,0,13.0,,,,,,,,0,,1.0,,,,0.00,0.8,,0.00,0.8,,3.7,,,0.0,,,,,,,,,0.0,,2.0,0.000,,,,,,0.0,,10.5,,,,,
151,"""03048""","Babyfood, macaroni and cheese, toddler",113.0,1.0 container,1.729,0.192,0.01,0.89,0.045,,0.043,,3.0,,,,,,,,,,0.0,,,,,0.0,0.6,,2,,,,,,0.0,21,,0,,,,0.893,0.046,0.000,0.327,0.040,0.02,0.000,45.0,,0.000,45.0,,,,,389,,0.268,,,,,,,,,,,,,0.102,0.000,0.07,0.791,0.2,21,0.043,0.057,0.000,1.13,,0.000,0.0,,,,,,,,0.0,0.148,20.0,20.9,,,,,,,82,93.0,0.000,,,,,,,25,,28.0,,,,0.00,3.6,,0.00,3.6,,12.66,,,0.0,2,,,,,,,,0.0,,10.0,0.668,,0.0,,,,0.0,,,,,,0.02,
152,"""03959""","Babyfood, mashed cheddar potatoes and broccoli, toddlers",170.0,1.0 container,1.488,0.156,0.22,1.99,0.051,0.131,0.049,,10.0,,,,0.122,,119.3,0.0,,0.002,0.0,0.371,0.287,,,0.0,2.0,,167,,,,,,,19,,0,,,,0.712,0.102,0.010,0.286,0.029,0.24,0.000,10.0,,0.000,10.0,,0.065,,0.03,343,,0.218,,,,,,,0.02,0.048,34.0,,,,0.034,0.000,0.02,0.629,13.8,22,0.061,0.151,0.000,1.67,0.00,,,,,,,,,,0.0,0.128,201.0,0.2,0.119,2.5,0.044,,,,143,82.0,,0.025,0.00,7,0.07,0.003,0.8,0,0.095,10.0,0.085,0.663,41.0,0.00,9.9,0.090,0.00,9.9,0.090,12.7,,,3.0,0,,,,,0.087,,0.061,0.0,0.107,14.0,0.571,0.049,0.0,,,,0.0,,2.5,0.0,0.036,0.029,0.03,
153,"""43417""","Babyfood, meat, beef with vegetables, toddler",179.0,1.0 jar NFS,1.516,0.193,,2.11,0.036,,0.000,,11.0,,,,,,,,,,,,,,,,3.2,,306,,,,,,,,,0,,,,1.271,0.143,,0.413,0.047,,,,,,,,,,,516,,0.113,,,,,,,,,,,,,0.072,0.000,0.91,1.647,5.7,102,0.011,0.125,,0.82,,0.000,0.0,,,,,,,,,0.138,301.0,,,,,,,,2041,124.0,,,,,,,,0,,11.0,,,,0.00,27.0,,0.00,27.0,,15.61,,,413.0,0,,,,,,,,0.0,,20.0,1.416,,,,,,0.0,,4.5,,,,,
154,"""03003""","Babyfood, meat, beef, junior",28.35,1.0 oz,0.335,0.045,,0.0,0.004,,0.000,,2.0,,,,,,,0.0,,,0.0,,,0.006,,0.0,,,0,0.3,0.01,,,,,,,0,,,,0.707,0.042,0.011,0.153,0.011,,0.000,2.0,,0.000,2.0,,,,,96,,0.017,,,,,,,0.00,,1.0,,,,0.038,0.000,0.36,0.269,0.2,0,0.000,0.011,,0.16,0.00,,,,,,,,,,,0.026,53.0,0.9,,,,,,,0,23.0,,,,,,,,0,0.010,2.0,,,,0.00,10.7,,0.00,10.7,,0.69,,,0.0,4,,,,,,,,0.1,,3.0,0.244,,0.0,,,,0.0,,0.6,0.0,,,,
155,"""03002""","Babyfood, meat, beef, strained",14.7,1.0 tbsp,0.173,0.024,,0.0,0.002,,0.000,,1.0,,,,,,,0.0,,,0.0,,,0.003,,0.0,,,0,0.1,0.01,,,,,,,0,,,,0.367,0.022,0.006,0.079,0.006,,0.000,1.0,,0.000,1.0,,,,,50,,0.009,,,,,,,0.00,,1.0,,,,0.020,0.000,0.19,0.140,0.1,0,0.000,0.006,,0.08,0.00,,,,,,,,,,,0.013,27.0,0.5,,,,,,,0,12.0,,,,,,,,0,0.005,1.0,,,,0.00,5.5,,0.00,5.5,,0.36,,,0.0,2,,,,,,,,0.1,,2.0,0.126,,0.0,,,,0.0,,0.3,0.0,,,,
156,"""03014""","Babyfood, meat, chicken sticks, junior",10.0,1.0 stick,0.409,0.299,,0.14,0.002,0.114,0.000,,1.0,,,,0.116,,,,,,,,,,,,0.0,,0,,,,,,,0,,0,,,,0.200,0.004,,0.081,0.011,,,,,,,,0.057,,,79,,0.013,,,,,,,,,,,,,0.020,0.000,0.04,0.627,0.0,0,0.004,0.01,,0.12,,0.000,0.0,,,,,,,,,0.276,11.0,,0.09,1.44,0.089,,,,1,19.0,,0.012,,8,0.05,,1.0,0,,1.0,0.073,0.304,12.0,0.00,4.3,0.053,0.00,4.3,0.053,0.15,,,0.0,0,,,,,0.1,,0.000,0.0,0.076,1.0,0.528,0.046,,,,,0.0,,0.2,,,,,
157,"""03013""","Babyfood, meat, chicken, junior",15.0,1.0 tbsp,0.371,0.350,,0.0,0.002,0.170,0.000,,2.0,,,,0.184,,,,,,,,,,,,,,0,,,,,,,2,,0,,,,0.513,0.007,,0.075,0.007,,,,,,,,0.099,,,92,,0.011,,,,,,,,,,,,,0.024,0.000,0.06,0.650,0.3,2,0.000,0.028,,0.07,,0.000,0.0,,,,,,,,,0.338,18.0,1.7,0.114,1.44,0.052,,,,6,22.0,,0.025,,9,0.071,,1.5,0,,2.0,0.104,0.270,14.0,0.00,6.5,0.080,0.00,6.5,0.080,0.0,,,0.0,0,,,,,0.154,,0.000,0.0,0.111,2.0,0.593,0.067,,,,,0.0,,0.2,,,,,
158,"""03012""","Babyfood, meat, chicken, strained",15.0,1.0 tbsp,0.304,0.288,,0.0,0.002,0.159,0.000,,0.0,,,,0.172,,,,,,,,,,,,,,0,,,,,,,1,,0,,,,0.488,0.007,,0.063,0.006,,,,,,,,0.092,,,82,,0.007,,,,,,,,,,,,,0.023,0.000,0.06,0.534,0.1,1,0.000,0.03,,0.07,,0.000,0.0,,,,,,,,,0.278,21.0,1.7,0.106,1.19,0.043,,,,3,20.0,,0.023,,9,0.066,,1.6,0,,0.0,0.097,0.222,15.0,0.00,6.5,0.075,0.00,6.5,0.075,0.01,,,0.0,2,,,,,0.144,,0.000,0.0,0.103,2.0,0.487,0.062,,,,,0.0,,0.3,,,,,
159,"""03009""","Babyfood, meat, ham, junior",28.35,1.0 oz,0.36,0.146,,0.0,0.040,0.342,0.000,,1.0,,,,0.364,,0.9,,,,,,,,,,,,0,,,,,,,,,0,,,,0.805,0.019,,0.199,0.009,,,,,,,,0.186,,,115,,0.024,,,,,,,,,,,,,0.055,0.000,0.03,0.511,,0,0.003,0.057,,0.2,,0.000,0.1,,,,,,,,,0.235,60.0,,0.199,1.08,0.051,,,,0,27.0,,0.042,,8,0.143,,4.3,0,,1.0,0.204,0.410,25.0,0.00,12.8,0.155,0.00,12.8,0.155,1.05,,,0.0,5,,,,,0.29,,0.000,0.1,0.221,3.0,0.830,0.146,,,,,0.0,,0.6,,,,,
160,"""03008""","Babyfood, meat, ham, strained",15.0,1.0 tbsp,0.19,0.076,,0.0,0.021,0.167,0.000,,0.0,,,,0.177,,,,,,,,,,,,,,0,,,,,,,0,,0,,,,0.395,0.010,,0.058,0.003,,,,,,,,0.09,,,61,,0.007,,,,,,,,,,,,,0.023,0.000,0.01,0.270,0.0,0,0.001,0.038,,0.1,,0.000,0.1,,,,,,,,,0.070,31.0,,0.097,0.57,0.016,,,,1,15.0,,0.021,,4,0.07,,2.1,0,,0.0,0.099,0.120,12.0,0.00,6.8,0.075,0.00,6.8,0.075,0.56,,,0.0,3,,,,,0.141,,0.000,0.1,0.107,2.0,0.247,0.071,,,,,0.0,,0.3,,,,,
161,"""03011""","Babyfood, meat, lamb, junior",28.35,1.0 oz,0.726,0.062,,0.0,0.005,0.340,0.000,,1.0,,,,0.382,,2.8,,,,,,,,,,0.0,,,,,,,,,2,,0,,,,0.905,0.016,,0.309,0.017,,,,,,,,0.196,,,133,,0.034,,,,,,,,,,,,,0.054,0.000,0.64,0.584,,2,0.000,0.052,,0.1,,0.000,,,,,,,,,,0.043,60.0,1.9,0.241,1.47,0.020,,,,8,32.0,,0.043,,11,0.151,,2.0,0,,1.0,0.202,0.323,26.0,0.00,15.5,0.165,0.00,15.5,0.165,0.0,,,,,,,,,0.282,,0.003,0.0,0.218,3.0,0.556,0.109,,,,,0.0,,0.5,,,,,
162,"""03010""","Babyfood, meat, lamb, strained",22.0,1.0 tbsp,0.363,0.068,,0.0,0.004,,,,0.0,,,,,,,0.0,,,0.0,,,0.007,,0.0,,,0,1.2,0.01,,,,,,,0,,,,0.640,0.033,0.011,0.150,0.018,,,0.0,,,0.0,,,,,87,,0.033,,,,,,,0.00,,2.0,,,,0.038,0.004,0.42,0.279,0.1,0,0.002,0.008,0.000,0.13,0.00,,,,,,,,,,,0.037,42.0,1.5,,,,,,,0,21.0,,,,,,,,,0.008,0.0,,,,0.00,12.0,,0.00,12.0,,0.19,,,0.0,1,,,,,,,,0.0,,3.0,0.257,,0.0,,,,0.0,,0.3,0.0,,,,
163,"""03021""","Babyfood, meat, meat sticks, junior",10.0,1.0 stick,0.582,0.159,,0.08,0.006,0.104,0.000,,1.0,,,,0.103,,,,,,,,,,,,0.0,,0,,,,,,,2,,0,,,,0.148,0.007,,0.178,0.007,,,,,,,,0.058,,,77,,0.025,,,,,,,,,,,,,0.017,0.000,0.03,0.648,0.1,2,0.002,0.008,,0.14,,0.000,0.0,,,,,,,,,0.146,11.0,,0.076,1.46,0.046,,,,7,18.0,,0.009,,7,0.052,,1.3,0,,1.0,0.067,0.357,10.0,0.00,5.7,0.050,0.00,5.7,0.050,0.11,,,0.0,1,,,,,0.087,,0.001,0.0,0.069,1.0,0.589,0.046,,,,,0.0,,0.2,,,,,
164,"""03007""","Babyfood, meat, pork, strained",28.35,1.0 oz,0.68,0.221,,0.0,0.041,0.320,0.000,,1.0,,,,0.328,,,,,,,,,,,,,,0,,,,,,,3,,0,,,,0.643,0.020,,0.204,0.009,,,,,,,,0.175,,,147,,0.023,,,,,,,,,,,,,0.058,0.000,0.28,1.015,,3,0.000,0.058,,0.28,,0.000,,,,,,,,,,0.196,63.0,,0.212,2.01,0.065,,,,11,35.0,,0.039,,14,0.145,,3.7,0,,1.0,0.193,0.434,27.0,0.00,,0.153,0.00,,0.153,0.0,,,0.0,,,,,,0.269,,0.000,,,,0.927,0.127,,,,,0.0,,0.5,,,,,
165,"""03017""","Babyfood, meat, turkey sticks, junior",10.0,1.0 stick,0.414,0.362,,0.14,0.001,0.107,0.000,,1.0,,,,0.118,,,0.0,,0.002,,,,,,,0.0,,0,,,,,,,1,,0,,,,0.194,0.015,,0.101,0.016,,,,,,,,0.055,,,79,,0.010,,,,,,,0.00,0.068,8.0,,,,0.018,0.000,0.13,0.467,0.0,1,0.002,0.002,,0.09,0.00,0.002,,,,,,,,,,0.301,12.0,0.4,0.065,1.42,0.077,,,,2,19.0,,0.010,,6,0.048,,1.4,0,0.004,1.0,0.063,0.254,12.0,0.00,5.3,0.050,0.00,5.3,0.050,0.14,,,0.0,2,,,,,0.088,,0.000,0.0,0.065,1.0,0.380,0.037,,,,,0.0,,0.1,0.0,0.030,,,
166,"""03016""","Babyfood, meat, turkey, junior",19.0,1.0 tbsp,0.312,0.331,,0.0,0.002,,0.000,0.002,2.0,,,,,,,0.0,,0.002,0.0,,,,,0.0,,,0,3.6,0.01,,,,,,,0,,,,0.496,0.028,0.002,0.063,0.011,,0.000,2.0,,0.000,2.0,,,,,88,,0.008,,,,,,,0.01,,8.0,,,,0.031,0.000,0.21,0.453,,0,0.000,0.006,,0.11,0.00,,,,,,,,,,,0.198,26.0,0.9,,,,,,,0,21.0,,,,,,,,0,0.007,2.0,,,,0.00,7.6,,0.00,7.6,,0.27,,,0.0,6,,,,,,,,0.2,,2.0,0.289,,0.0,,,,0.0,,,0.0,,,,
167,"""03015""","Babyfood, meat, turkey, strained",15.0,1.0 tbsp,0.246,0.261,,0.0,0.001,0.171,0.000,0.002,1.0,,,,0.178,,,0.0,,0.002,,,,,,0.0,,,0,2.8,0.01,0.136,,,,,,0,,,,0.391,0.022,0.002,0.050,0.009,,0.000,1.0,,0.000,1.0,,0.095,,,69,,0.006,,,,,,,0.00,0.141,6.0,,,,0.024,0.000,0.17,0.358,,0,0.000,0.004,,0.09,0.00,,,,,,,,,,,0.156,20.0,0.7,0.106,0.93,0.021,,,,0,17.0,,0.022,,9,0.075,0.000,1.8,0,0.006,1.0,0.108,0.116,18.0,0.00,6.0,0.084,0.00,6.0,0.084,0.21,,,0.0,5,,,,,0.136,,0.000,0.1,0.109,2.0,0.228,0.055,0.0,,,,0.0,,0.3,0.0,0.066,,,
168,"""03005""","Babyfood, meat, veal, strained",16.0,1.0 tbsp,0.17,0.025,,0.0,0.004,,0.000,,1.0,,,,,,,0.0,,0.001,0.0,,,0.003,,0.0,,,0,0.2,0.01,,,,,,,0,,,,0.456,0.024,0.004,0.050,0.003,,0.004,1.0,0.000,0.004,1.0,0.000,,,,54,,0.021,,,,,,,0.00,,1.0,,,,0.019,0.000,0.26,0.169,,0,0.001,0.008,0.000,0.09,0.00,,,,,,,,,,,0.017,27.0,1.1,,,,,,,0,13.0,,,,,,,,0,0.006,1.0,,,,0.00,7.9,,0.00,7.9,,0.24,,,0.0,4,,,,,,,,0.1,,2.0,0.144,,0.0,,,,0.0,,,0.0,,,,
169,"""42120""","Babyfood, mixed fruit juice with low fat yogurt",31.5,1.0 fl oz,0.163,0.007,,3.4,0.013,,0.005,,2.0,,,,,,,,,,,,,,,,0.1,,6,,,,,,,2,,0,,,,0.050,0.009,,0.025,0.002,,,,,,,,,,,98,,0.026,,,,,,,,,,,,,0.032,0.000,0.14,0.069,0.1,2,0.009,0.016,,0.2,,0.000,0.0,,,,,,,,,0.005,43.0,,,,,,,,9,23.0,,,,,,,,0,,2.0,,,,0.00,2.6,,0.00,2.6,,4.62,,,0.0,0,,,,,,,,0.0,,3.0,0.057,,,,,,0.0,,10.7,,,,,
170,"""43523""","Babyfood, mixed fruit yogurt, strained",15.0,1.0 tbsp,0.078,0.003,,1.76,0.003,,0.003,,0.0,,,,,,,,,,,,,,,,0.1,,3,,,,,,,0,,0,,,,0.021,0.003,,0.012,0.001,,,,,,,,,,,47,,0.013,,,,,,,,,,,,,0.007,,0.0,0.033,0.1,1,0.004,0.006,,0.06,,0.000,0.0,,,,,,,,,0.002,9.0,,,,,,,,10,11.0,,,,,,,,0,,0.0,,,,0.00,0.7,,0.00,0.7,,2.43,,,0.0,0,,,,,,,,0.0,,1.0,0.027,,,,,,0.0,,1.8,,,,,
171,"""03996""","Babyfood, Multigrain whole grain cereal, dry fortified",16.0,3.0 tbsp,0.169,0.415,,4.27,0.187,,0.000,,4.0,,,,,,,,,,,,,,,,1.1,,10,,,,,,,,,0,,,,2.400,0.036,,0.020,0.037,,,,,,,,,,,272,,0.002,,,,,,,,,,,,,0.213,0.000,0.75,0.207,1.1,0,0.001,0.187,,0.32,,0.000,,,,,,,,,,0.378,75.0,,,,,,,,0,65.0,,,,,,,,22,0.393,27.0,,,,0.75,4.3,,0.75,4.3,,12.81,,,0.0,,,,,,,,,0.0,,15.0,0.204,,,,,,0.0,,9.3,,,,,
172,"""03205""","Babyfood, oatmeal cereal with fruit, dry, instant, toddler fortified",5.3,1.0 tbsp,0.083,0.121,,0.59,0.040,,0.000,,2.0,,,,,,,,,,,,,,,,0.4,,2,,,,,,,,,0,,,,0.509,0.018,,0.011,0.005,,,,,,,,,,,89,,0.001,,,,,,,,,,,,,0.046,,0.0,0.159,0.4,0,0.001,0.02,,0.16,,0.000,,,,,,,,,,0.116,18.0,,,,,,,,5,21.0,,,,,,,,11,0.148,12.0,,,,0.00,1.7,,0.00,1.7,,3.93,,,1.0,0,,,,,,,,0.0,,6.0,0.159,,,,,,0.0,,0.1,,,,,
173,"""03161""","Babyfood, peaches, dices, toddler",28.35,1.0 oz,0.005,0.022,,2.69,0.003,,0.000,,1.0,,,,,,,,,,,,,,,,0.2,,29,,,,,,,,,0,,,,0.133,0.009,,0.000,0.001,,,,,,,,,,,60,,0.000,,,,,,,,,,,,,0.006,,0.0,0.013,0.8,2,0.000,0.011,,0.06,,0.000,,,,,,,,,,0.019,24.0,,,,,,,,39,14.0,,,,,,,,0,0.014,1.0,,,,0.00,2.4,,0.00,2.4,,3.35,,,0.0,,,,,,,,,0.0,,2.0,0.015,,,,,,0.0,,8.9,,,,,
174,"""03141""","Babyfood, pears, dices, toddler",28.35,1.0 oz,0.003,0.013,,2.46,0.003,,0.000,,0.0,,,,,,,,,,,,,,,,0.3,,12,,,,,,,,,0,,,,0.037,0.011,,0.000,,,,,,,,,,,,67,,0.000,,,,,,,,,,,,,0.006,,0.0,0.012,1.1,0,0.000,0.011,,0.06,,0.000,,,,,,,,,,0.013,14.0,,,,,,,,6,16.0,,,,,,,,0,0.009,0.0,,,,0.00,1.0,,0.00,1.0,,3.86,,,0.0,,,,,,,,,0.0,,2.0,0.012,,,,,,0.0,,8.9,,,,,
175,"""42279""","Babyfood, peas and brown rice",230.0,1.0 cup,0.23,0.414,,6.65,0.230,,0.000,,37.0,,,,,,,,,,0.0,,,,,0.0,5.8,,2900,,,,,,,,,0,,,,3.220,0.184,0.000,0.021,0.018,,0.000,37.0,,0.000,37.0,,,,,616,,0.005,,,,,,,,,,,,,0.184,,0.0,0.414,29.0,44,0.002,0.138,0.000,1.17,,0.000,,,,,,,,,,0.393,214.0,,,,,,,,897,147.0,0.000,,,,,,,0,,37.0,,,,0.00,33.8,,0.00,33.8,,26.43,,,25.0,0,,,,,,,,0.0,,58.0,0.412,,,,,,0.0,,6.9,,,,,
176,"""03122""","Babyfood, peas, dices, toddler",28.35,1.0 oz,0.04,0.105,,1.17,0.028,,0.000,,10.0,,,,,,,,,,,,,,,,1.1,,512,,,,,,,,,0,,,,0.241,0.023,,0.004,0.020,,,,,,,,,,,76,,0.000,,,,,,,,,,,,,0.017,,0.0,0.020,5.1,4,0.000,0.017,,0.1,,0.000,,,,,,,,,,0.085,23.0,,,,,,,,86,18.0,,,,,,,,0,0.043,10.0,,,,0.00,4.2,,0.00,4.2,,2.92,,,2.0,0,,,,,,,,0.0,,5.0,0.020,,,,,,0.0,,1.7,,,,,
177,"""03293""","Babyfood, plums, bananas and rice, strained",28.35,1.0 oz,0.017,0.020,0.82,2.64,0.011,,0.000,,2.0,,,,,,,0.0,,0.000,,,,,,,0.4,,18,,,,,,,,,0,,,,0.227,0.015,,0.001,0.002,1.32,,,,,,,,,,67,,0.000,,,,,,,0.02,,1.0,,,,0.014,,0.0,0.034,1.6,2,0.000,0.037,,0.12,0.00,,,,,,,,0.03,,0.0,0.016,75.0,,,,,,,,38,16.0,,,,,,,,0,,2.0,,,,0.00,1.0,,0.00,1.0,,3.6,,,0.0,,,,,,,,,0.0,,3.0,0.033,,,,,,0.0,,3.5,0.01,,0.000,0.0,
178,"""03112""","Babyfood, potatoes, toddler",163.0,1.0 cup,0.024,0.041,,1.48,0.033,,0.000,,10.0,,,,,,,,,,,,,,,,1.5,,0,,,,,,,,,0,,,,0.571,0.114,,0.003,0.010,,,,,,,,,,,354,,0.002,,,,,,,,,,,,,0.016,,0.0,0.003,0.3,0,0.003,0.114,,0.6,,0.000,,,,,,,,,,0.031,179.0,,,,,,,,0,85.0,,,,,,,,0,0.114,10.0,,,,0.00,21.5,,0.00,21.5,,19.12,,,0.0,,,,,,,,,0.0,,24.0,0.002,,,,,,0.0,,17.1,,,,,
179,"""03215""","Babyfood, pretzels",28.35,1.0 oz,0.113,0.299,,0.87,0.131,,0.000,,6.0,,,,,,,,,,,,,,,,0.7,,20,,,,,,,,,0,,,,1.009,0.041,,0.008,0.016,,,,,,,,,,,471,,0.000,,,,,,,,,,,,,0.101,,0.0,0.067,0.1,0,0.000,0.024,,0.28,,0.000,,,,,,,,,,0.283,39.0,,,,,,,,2,113.0,,,,,,,,18,,24.0,,,,,0.0,,,0.0,,23.3,,,0.0,0,,,,,,,,0.0,,8.0,0.066,,,,,,0.0,,1.1,,,,,
180,"""03139""","Babyfood, prunes, without vitamin c, strained",15.0,1.0 tbsp,0.003,0.006,,2.14,0.003,,0.000,,0.0,,,,,,,,,,,,,,,,0.4,,8,,,,,,,,,0,,,,0.108,0.025,,0.000,0.000,,,,,,,,,,,63,,0.000,,,,,,,,,,,,,0.032,,0.0,0.020,3.3,0,0.000,0.017,,0.15,,0.000,,,,,,,,,,0.007,46.0,,,,,,,,9,15.0,,,,,,,,0,,0.0,,,,0.00,0.6,,0.00,0.6,,3.53,,,1.0,0,,,,,,,,0.0,,3.0,0.020,,,,,,0.0,,0.2,,,,,
181,"""03046""","Babyfood, ravioli, cheese filled, with tomato sauce",16.0,1.0 tbsp,0.154,0.077,,0.09,0.019,,0.003,,6.0,,,,,,,,,,,,,,,,0.0,,11,,,,,,,5,,0,,,,0.264,0.006,,0.025,0.006,,,,,,,,,,,66,,0.021,,,,,,,,,,,,,0.022,0.000,0.01,0.091,1.5,8,0.004,0.014,,0.22,,0.000,,,,,,,,,,0.068,5.0,,,,,,,,79,16.0,,,,,,,,0,,6.0,,,,0.00,1.3,,0.00,1.3,,2.61,,,0.0,0,,,,,,,,0.0,,1.0,0.081,,,,,,0.0,,0.0,,,,,
182,"""43529""","Babyfood, rice and apples, dry",2.5,1.0 tbsp,0.013,0.023,,0.08,0.033,,0.000,,0.0,,,,,,,,,,,,,,,,0.1,,0,,,,,,,,,0,,,,0.500,0.009,,0.002,0.003,,,,,,,,,,,41,,0.000,,,,,,,,,,,,,0.037,,0.0,0.015,0.0,0,0.000,0.002,,0.02,,0.000,0.0,,,,,,,,,0.020,10.0,,,,,,,,0,10.0,,,,,,,,0,,0.0,,,,0.00,0.3,,0.00,0.3,,2.17,,,0.0,,,,,,,,,0.0,,0.0,0.015,,,,,,0.0,,,,,,,
183,"""33881""","Babyfood, rice cereal, dry, EARTHS BEST ORGANIC WHOLE GRAIN, fortified only with iron",18.0,4.0 tbsp,0.165,0.371,,0.02,0.475,0.101,0.000,,4.0,,,,0.055,,,,,,,,,,,,0.1,,0,,,,,,,,,0,,,,5.623,0.054,,0.023,0.039,,,,,,,,0.057,,,291,,0.002,,,,,,,,,,,,,0.400,,0.0,0.227,,0,0.000,0.085,,0.17,,0.000,,,,,,,,,,0.324,33.0,,0.057,0.88,0.005,,,,0,69.0,,0.017,,0,0.058,,2.1,0,0.493,4.0,0.052,0.138,46.0,0.00,3.2,0.062,0.00,3.2,0.062,14.05,,,0.0,,,,,,0.116,,0.000,0.0,0.080,20.0,0.221,0.035,,,,,0.0,,0.4,,,,,
