,NDB_NO,Description,Weight(g),Measure,"Fatty acids, total saturated (g)","Fatty acids, total polyunsaturated (g)",Fructose (g),"Sugars, total (g)",Thiamin (mg),Leucine (g),6:0 (g),22:4 (g),"Folate, food (µg)","18:3 n-3 c,c,c (ALA) (g)",Vitamin E (alpha-tocopherol) (mg),Phenylalanine (g),Lysine (g),22:1 c (g),"Fluoride, F (µg)","Tocotrienol, beta (mg)",18:1 t (g),20:1 (g),15:1 (g),Glutamic acid (g),Aspartic acid (g),17:1 (g),21:5 (g),"20:2 n-6 c,c (g)","Fiber, total dietary (g)",20:3 n-3 (g),Lutein + zeaxanthin (µg),Menaquinone-4 (µg),"Tocotrienol, alpha (mg)",Alanine (g),13:0 (g),Beta-sitosterol (mg),18:4 (g),Retinol (µg),18:1-11 t (18:1t n-7) (g),Caffeine (mg),Hydroxyproline (g),Protein (g),Lycopene (µg),Niacin (mg),"Copper, Cu (mg)",17:0 (g),18:0 (g),18:3 undifferentiated (g),Glucose (dextrose) (g),14:1 (g)_x,"Folate, DFE (µg)_x",20:3 undifferentiated (g)_x,14:1 (g)_y,"Folate, DFE (µg)_y",20:3 undifferentiated (g)_y,Threonine (g),"18:3 n-6 c,c,c (g)",Maltose (g),Energy (kJ),"Fatty acids, total trans-monoenoic (g)",14:0 (g),Phytosterols (mg),"Iron, Fe (mg)",Cystine (g),"Fatty acids, total trans-polyenoic (g)",Water (g),"Cryptoxanthin, beta (µg)","Tocopherol, gamma (mg)",Glycine (g),"Calcium, Ca (mg)",16:1 t (g),"Carotene, beta (µg)",15:0 (g),Riboflavin (mg),20:5 n-3 (EPA) (g),Vitamin B-12 (µg),"Fatty acids, total monounsaturated (g)",Vitamin K (phylloquinone) (µg),"Vitamin A, RAE (µg)",12:0 (g),Vitamin B-6 (mg),22:0 (g),Ash (g)_x,"Tocopherol, delta (mg)_x",22:1 undifferentiated (g)_x,Ash (g)_y,"Tocopherol, delta (mg)_y",22:1 undifferentiated (g)_y,16:1 c (g),"Sodium, Na (mg)",4:0 (g),Galactose (g),22:5 n-3 (DPA) (g),"Alcohol, ethyl (g)",18:2 undifferentiated (g),"Potassium, K (mg)",Betaine (mg),Proline (g),Total lipid (fat) (g),16:1 undifferentiated (g),18:2 t not further defined (g),18:2 i (g),Sucrose (g),"Vitamin A, IU (IU)",Energy (kcal),24:1 c (g),Tryptophan (g),Starch (g),Cholesterol (mg),Tyrosine (g),20:0 (g),"Selenium, Se (µg)",Folic acid (µg),"Manganese, Mn (mg)","Folate, total (µg)",Isoleucine (g),16:0 (g),"Phosphorus, P (mg)","Vitamin B-12, added (µg)_x","Choline, total (mg)_x",Serine (g)_x,"Vitamin B-12, added (µg)_y","Choline, total (mg)_y",Serine (g)_y,"Carbohydrate, by difference (g)",22:1 t (g),"18:2 t,t (g)","Carotene, alpha (µg)",Vitamin D (IU),18:1 c (g),"18:2 n-6 c,c (g)",Stigmasterol (mg),Pantothenic acid (mg),Arginine (g),Vitamin D2 (ergocalciferol) (µg),10:0 (g),Vitamin D (D2 + D3) (µg),Valine (g),"Magnesium, Mg (mg)",18:1 undifferentiated (g),Histidine (g),Dihydrophylloquinone (µg),20:3 n-6 (g),20:4 undifferentiated (g),"Fatty acids, total trans (g)",Theobromine (mg),"Tocotrienol, delta (mg)","Vitamin C, total ascorbic acid (mg)","Tocotrienol, gamma (mg)",Methionine (g),8:0 (g),Lactose (g),18:2 CLAs (g)
0,"""43212""","Bacon bits, meatless",7.0,1.0 tbsp,0.284,0.948,,0.0,0.042,,0.000,,9,,,,,,,,,,,,,,,,0.7,,0,,,,,,,,,0,,,,0.112,0.038,,0.072,0.104,,,,,,,,,,,139,,0.010,,,,,,,,,,,,,0.005,0.000,0.08,0.436,,0,0.015,0.006,,0.39,,0.000,0.39,,0.000,,,,,,,0.845,10.0,,,,,,,,0.0,33.0,,,,,,,,0,,9.0,,,,0.08,9.4,,0.08,9.4,,2.0,,,0.0,,,,,,,,,0.0,,7,0.436,,,,,,0.0,,0.1,,,,,
1,"""16104""","Bacon, meatless",144.0,1.0 cup,6.656,22.235,,0.0,6.336,1.316,0.000,,60,,,,1.047,,,,,,,,,,,,3.7,,0,,,,,,,,,0,,,,10.886,0.151,,1.683,2.428,,,,,,,,0.652,,,1863,,0.235,,,,,,,,,,,,,0.693,,0.00,10.217,0.0,6,0.353,0.690,,6.48,,0.000,6.48,,0.000,,,,,,,19.809,245.0,,0.926,42.51,0.000,,,,127.0,445.0,,0.232,,0,0.576,,10.7,0,0.295,60.0,0.805,4.385,101.0,0.0,64.8,0.901,0.0,64.8,0.901,7.65,,,0.0,,,,,,1.26,,0.000,0.0,0.854,27,10.217,0.431,,,,,0.0,,,,,,,
2,"""16302""","Beans, adzuki, mature seed, cooked, boiled, with salt",230.0,1.0 cup,0.083,0.048,,,,,,,,,,,1.304,,,,,,,,,,,,16.8,,,,,,,,,0,,,,,,1.649,0.685,,,,,,,,,,,0.587,,,1233,,,,,,,,,,,,,,,0.147,,0.00,0.021,,0,,,,3.06,,,3.06,,,,,,,,,0.048,1224.0,,0.761,0.23,,,,,14.0,294.0,,0.166,,0,0.515,,2.8,0,1.318,278.0,0.69,,386.0,,,,,,,56.97,,,,,,,,,1.118,,,0.0,0.890,120,0.021,0.455,,,,,,,,,,,,
3,"""16003""","Beans, adzuki, mature seeds, canned, sweetened",296.0,1.0 cup,0.033,0.018,,,,,,,,,,,0.847,,,,,,,,,,,,,,,,,,,,,0,,,,,,1.868,0.784,,,,,,,,,,,0.382,,,2936,,,,,,,,,,,,,,,0.166,,0.00,0.009,,0,,,,1.72,,,1.72,,,,,,,,,0.018,352.0,,0.494,0.09,,,,,15.0,702.0,,0.107,,0,0.334,,9.5,0,1.492,317.0,0.447,,219.0,,,,,,,162.83,,,,,,,,,0.728,,,0.0,0.580,92,0.009,0.296,,,,,,,,,,,,
4,"""16002""","Beans, adzuki, mature seeds, cooked, boiled, without salt",230.0,1.0 cup,0.083,0.048,,,,,,,,,,,1.304,,,,,,,,,,,,16.8,,,,,,,,,0,,,,,,1.649,0.685,,,,,,,,,,,0.587,,,1233,,,,,,,,,,,,,,,0.147,,0.00,0.021,,0,,,,3.06,,,3.06,,,,,,,,,0.048,1224.0,,0.761,0.23,,,,,14.0,294.0,,0.166,,0,0.515,,2.8,0,1.318,278.0,0.69,,386.0,,,,,,,56.97,,,,,,,,,1.118,,,0.0,0.890,120,0.021,0.455,,,,,,,,,,,,
5,"""16001""","Beans, adzuki, mature seeds, raw",197.0,1.0 cup,0.376,0.223,,,,,,,,,,,2.949,,,,,,,,,,,,25.0,,,,,,,,,0,,,,,,5.181,2.155,,,,,,,,,,,1.328,,,2713,,,150.0,9.81,0.362,,,,,,,,,,0.433,,0.00,0.099,,2,,,,6.42,,,6.42,,,,,,,,,0.223,2470.0,,1.722,1.04,,,,,33.0,648.0,,0.376,,0,1.164,,6.1,0,3.408,1225.0,1.558,,751.0,,,,,,,123.91,,,,,,,,,2.529,,,0.0,2.015,250,0.099,1.032,,,,,,,,,,,,
6,"""43449""","Beans, baked, canned, no salt added",253.0,1.0 cup,0.261,0.435,,19.68,0.379,,0.000,,61,,,,,,,,,,,,,,,,13.9,,40,,,,,,,,,0,,,,1.088,0.521,,0.015,0.197,,,,,,,,,,,1108,,0.000,,,,,,,,,,,,,0.152,,0.00,0.089,2.0,13,0.000,0.329,,4.33,,0.000,4.33,,0.000,,,,,,,0.235,749.0,,,,,,,,268.0,266.0,,,,,,,,0,,61.0,,,,0.0,77.9,,0.0,77.9,,51.84,,,0.0,,,,,,,,,0.0,,81,0.089,,,,,,0.0,,7.8,,,,,
7,"""16006""","Beans, baked, canned, plain or vegetarian",254.0,1.0 cup,0.18,0.307,3.96,20.22,0.244,1.029,0.000,,30,0.13,0.38,0.678,0.757,,,0.0,,,0.0,2.032,1.603,,,0.000,10.4,,41,,,,,,0.000,,,0,0.000,12.06,1298,1.087,0.368,0.000,0.058,0.038,4.04,0.0,30,,0.0,30,,0.378,,0.00,998,0.000,0.003,,,,,,,1.8,0.472,86.0,,,,0.099,,0.00,0.241,2.0,13,0.000,0.213,,4.45,0.13,0.000,4.45,0.13,0.000,,,,,,0.0,0.14,569.0,0.3,0.61,0.94,0.003,,,,274.0,239.0,,0.130,18.75,0,0.307,0.000,12.7,0,0.277,30.0,0.574,0.119,188.0,0.0,80.0,0.813,0.0,80.0,0.813,53.7,,,0.0,,0.168,,,,0.582,,0.000,0.0,0.660,69,0.074,0.335,0.0,,,,0.0,,,0.0,0.119,,0.0,
8,"""16007""","Beans, baked, canned, with beef",266.0,1.0 cup,4.461,0.545,,,,,,,,,,,1.202,,,,,,,,,,,,,,,,,,,,,0,,,,,,2.5,0.798,,1.655,0.141,,,,,,,,0.713,,,1346,,0.322,,,,,,,,,,,,,0.120,,0.00,3.684,,29,0.077,0.239,,5.16,,,5.16,,,,,,,,,0.378,851.0,,0.739,9.18,0.367,,,,567.0,322.0,,0.205,,59,0.484,,25.5,0,1.596,114.0,0.742,2.282,215.0,,,,,,,44.98,,,,,,,,,1.067,,,0.0,0.878,66,3.179,0.484,,,,,,,,,,,,
9,"""16008""","Beans, baked, canned, with franks",259.0,1.0 cup,6.092,2.165,,16.91,0.150,1.383,0.000,,78,,,,1.222,,,,,,,,,,,,17.9,,34,,,,,,,,,0,,,,2.334,0.552,,1.945,0.539,,,,,,,,0.723,,,1544,,0.280,,,,,,,,,,,,,0.145,0.000,0.88,7.33,2.6,10,0.031,0.119,,5.05,,0.000,5.05,,0.000,,,,,,,1.627,609.0,,0.751,17.02,0.689,,,,225.0,368.0,,0.199,,16,0.492,,16.8,0,1.088,78.0,0.769,2.098,269.0,0.0,90.4,0.925,0.0,90.4,0.925,39.86,,,0.0,,,,,,1.106,,0.041,0.0,0.894,73,6.641,0.492,,,,,0.0,,6.0,,,,,
10,"""16009""","Beans, baked, canned, with pork",253.0,1.0 cup,1.515,0.503,,,,,,,,,,,0.913,,136.6,,,,,,,,,,13.9,,,,,,,,,0,,,,,,1.131,0.544,,0.509,0.076,,,,,,,,0.559,,,1121,,0.048,,,,,,,,,,,,,0.096,,0.00,1.703,,0,0.008,0.162,,4.58,,,4.58,,,,,,,,,0.428,782.0,,0.564,3.92,0.101,,,,0.0,268.0,,0.157,,18,0.374,,11.9,0,0.913,91.0,0.587,0.936,273.0,,,,,,,50.57,,,,,,,,,0.825,,0.005,0.0,0.696,86,1.556,0.372,,,,,,,,,,,,
11,"""16010""","Beans, baked, canned, with pork and sweet sauce",249.0,1.0 cup,0.575,0.996,3.26,20.49,0.082,0.994,0.000,,20,0.446,0.1,0.642,0.72,0.012,,0.0,,0.012,0.0,1.765,1.509,0.002,,0.007,11.0,0.000,22,,,,,,,,,0,,,,0.757,0.426,0.005,0.12,0.448,2.81,0.0,20,,0.0,20,,0.351,,0.00,1098,0.000,0.015,,,,0.000,177.99,5,2.84,0.483,97.0,0.000,22,0.002,0.037,,0.00,0.553,1.0,2,0.002,0.125,0.007,3.81,0.15,0.012,3.81,0.15,0.012,0.020,974.0,0.0,,,0.0,0.555,575.0,0.5,0.603,2.22,0.020,0.0,,14.42,42.0,261.0,0.000,0.120,20.17,17,0.294,0.007,12.0,0,0.901,20.0,0.585,0.398,219.0,0.0,55.5,0.774,0.0,55.5,0.774,53.71,0.000,,0.0,,0.505,0.55,,0.369,0.568,,0.010,0.0,0.652,75,0.51,0.314,,,,0.0,0.0,,,0.02,0.125,0.000,0.0,
12,"""16011""","Beans, baked, canned, with pork and tomato sauce",246.0,1.0 cup,0.721,0.386,2.53,13.95,0.128,0.942,0.000,,37,0.096,0.25,0.585,0.804,,,0.0,,,0.0,1.828,1.483,0.002,,0.007,9.8,,34,,,,,,0.000,,,0,0.000,12.67,792,1.215,0.524,0.002,0.268,0.096,2.95,0.0,37,,0.0,37,,0.344,0.000,0.22,969,,0.022,,,,,,,1.5,0.455,138.0,,,,0.113,,0.00,0.681,1.2,10,0.000,0.155,,4.26,0.10,0.000,4.26,0.10,0.000,,,,,,0.0,0.28,726.0,1.0,0.635,2.29,0.034,,,,207.0,231.0,,0.184,19.80,17,0.29,0.000,11.6,0,0.743,37.0,0.549,0.428,285.0,0.0,96.4,0.726,0.0,96.4,0.726,45.98,,,0.0,,0.647,,,,0.566,,0.000,0.0,0.622,84,0.647,0.290,0.0,,,,0.0,,7.4,0.0,0.098,,0.0,
13,"""16005""","Beans, baked, home prepared",253.0,1.0 cup,4.928,1.872,,,,,,,,,,,0.959,,,,,,,,,,,,13.9,,,,,,,,,0,,,,,,1.032,0.402,,1.601,0.372,,,,,,,,0.577,,,1642,,0.154,,,,,,,,,,,,,0.124,,0.00,5.396,,0,0.023,0.228,,6.35,,,6.35,,,,,,,,,1.5,906.0,,0.605,13.03,0.316,,,,0.0,392.0,,0.170,,13,0.392,,14.4,0,0.645,121.0,0.612,3.104,276.0,,,,,,,54.72,,,,,,,,,0.901,,0.013,0.0,0.713,109,4.941,0.387,,,,,,,,,,,,
14,"""16018""","Beans, black turtle, mature seeds, canned",240.0,1.0 cup,0.18,0.300,,0.55,0.336,1.229,0.000,,146,,,,1.013,,,,,,,,,,,,16.6,,0,,,,,,,,,0,,,,1.488,0.461,,0.01,0.137,,,,,,,,0.533,,,912,,0.000,,,,,,,,,,,,,0.288,,0.00,0.06,5.5,0,0.000,0.132,,3.58,,0.000,3.58,,0.000,,,,,,,0.163,739.0,,0.828,0.7,0.000,,,,10.0,218.0,,0.173,,0,0.343,,3.1,0,0.559,146.0,0.684,0.168,259.0,0.0,55.7,0.907,0.0,55.7,0.907,39.72,,,0.0,,,,,,0.794,,0.000,0.0,0.835,84,0.06,0.398,,,,,0.0,,6.5,,,,,
15,"""16317""","Beans, black turtle, mature seeds, cooked, boiled, with salt",185.0,1.0 cup,0.165,0.276,,0.59,0.416,1.208,,,,,,,1.04,,,,,,,,,,,,15.4,,0,,,,,,,,,0,,,,0.975,0.498,,0.009,0.126,,,,,,,,0.636,,,1006,,0.000,,,,,,,,,,,,,0.104,,0.00,0.056,6.1,0,,,,2.55,,,2.55,,,,,,,,,0.15,801.0,,0.642,0.65,,,,,11.0,240.0,,0.179,,0,0.426,,2.2,0,0.605,159.0,0.668,0.155,281.0,,,,,,,45.05,,,0.0,,,,,,0.938,,,0.0,0.792,91,0.056,0.422,,,,,0.0,,,,,,,
16,"""16017""","Beans, black turtle, mature seeds, cooked, boiled, without salt",185.0,1.0 cup,0.165,0.276,,0.59,0.416,1.208,0.000,,159,,,,1.04,,,,,,,,,,,,15.4,,0,,,,,,,,,0,,,,0.975,0.498,,0.009,0.126,,,,,,,,0.636,,,1006,,0.000,,,,,,,,,,,,,0.104,,0.00,0.056,6.1,0,0.000,0.142,,2.55,,0.000,2.55,,0.000,,,,,,,0.15,801.0,,0.642,0.65,0.000,,,,11.0,240.0,,0.179,,0,0.426,,2.2,0,0.605,159.0,0.668,0.155,281.0,0.0,60.3,0.823,0.0,60.3,0.823,45.05,,,0.0,,,,,,0.938,,0.000,0.0,0.792,91,0.056,0.422,,,,,0.0,,,,,,,
17,"""16016""","Beans, black turtle, mature seeds, raw",184.0,1.0 cup,0.427,0.712,,3.9,1.656,3.122,0.000,,817,,,,2.685,,,,,,,,,,,,28.5,,0,,,,,,,,,0,,,,3.597,1.84,,0.026,0.324,,,,,,,,1.645,,,2607,,0.002,,,,,,,,,,,,,0.355,,0.00,0.144,10.3,0,0.000,0.526,,6.62,,0.000,6.62,,0.000,,,,,,,0.388,2760.0,,1.658,1.66,0.000,,,,31.0,624.0,,0.464,,0,1.1,,5.9,0,1.840,817.0,1.726,0.401,810.0,,,,,,,116.38,,,0.0,,,,,,2.421,,0.000,0.0,2.046,294,0.144,1.089,,,,,0.0,,,,,,,
18,"""16316""","Beans, black, mature seeds, canned, low sodium",240.0,1.0 cup,0.18,0.300,,0.55,0.336,1.229,0.000,,146,,,,1.013,,,,,,,,,,,,16.6,,0,,,,,,,,,0,,,,1.488,0.461,,0.01,0.137,,,,,,,,0.533,,,912,,0.000,,,,,,,,,,,,,0.288,,0.00,0.06,5.5,0,0.000,0.132,,3.58,,0.000,3.58,,0.000,,,,,,,0.163,739.0,,0.828,0.7,0.000,,,,10.0,218.0,,0.173,,0,0.343,,3.1,0,0.559,146.0,0.684,0.168,259.0,0.0,55.7,0.907,0.0,55.7,0.907,39.72,,,0.0,,,,,,0.794,,0.000,0.0,0.835,84,0.06,0.398,,,,,0.0,,6.5,,,,,
19,"""16315""","Beans, black, mature seeds, cooked, boiled, with salt",172.0,1.0 cup,0.239,0.397,,0.55,0.420,1.218,0.000,,256,,,,1.046,,,,,,,,,,,,15.0,,0,,,,,,,,,0,,,,0.869,0.359,,0.014,0.181,,,,,,,,0.642,,,949,,0.000,,,,,,,,,,,,,0.101,,0.00,0.081,5.7,0,0.000,0.119,,1.98,,0.000,1.98,,0.000,,,,,,,0.217,611.0,,0.647,0.93,0.000,,,,10.0,227.0,,0.181,,0,0.43,,2.1,0,0.764,256.0,0.673,0.224,241.0,0.0,56.1,0.829,0.0,56.1,0.829,40.78,,,0.0,,,,,,0.944,,0.000,0.0,0.798,120,0.081,0.425,,,,,0.0,,,,,,,
20,"""16015""","Beans, black, mature seeds, cooked, boiled, without salt",172.0,1.0 cup,0.239,0.397,,0.55,0.420,1.218,0.000,,256,,,,1.046,,,,,,,,,,,,15.0,,0,,,,,,,,,0,,,,0.869,0.359,,0.014,0.181,,,,,,,,0.642,,,949,,0.000,,,,,,,,,,,,,0.101,,0.00,0.081,5.7,0,0.000,0.119,,1.98,,0.000,1.98,,0.000,,,,,,,0.217,611.0,,0.647,0.93,0.000,,,,10.0,227.0,,0.181,,0,0.43,,2.1,0,0.764,256.0,0.673,0.224,241.0,0.0,56.1,0.829,0.0,56.1,0.829,40.78,,,0.0,,,,,,0.944,,0.000,0.0,0.798,120,0.081,0.425,,,,,0.0,,,,,,,
21,"""16014""","Beans, black, mature seeds, raw",194.0,1.0 cup,0.71,1.183,,4.11,1.746,3.347,0.000,,861,,,,2.877,,,,,,,,,,,,30.1,,0,,,,,,,,,0,,,,3.793,1.632,,0.043,0.539,,,,,,,,1.763,,,2764,,0.002,,,,,,,,,,,,,0.374,,0.00,0.239,10.9,0,0.000,0.555,,6.98,,0.000,6.98,,0.000,,,,,,,0.644,2877.0,,1.777,2.75,0.000,,,,33.0,662.0,,0.497,,0,1.18,,6.2,0,2.056,861.0,1.851,0.665,683.0,0.0,128.8,2.280,0.0,128.8,2.280,120.98,,,0.0,,,,,,2.594,,0.000,0.0,2.192,332,0.239,1.166,,,,,0.0,,,,,,,
22,"""43112""","Beans, chili, barbecue, ranch style, cooked",253.0,1.0 cup,0.367,1.404,,13.28,0.101,,0.000,,66,,,,,,,,,,,,,,,,10.6,,33,,,,,,,,,0,,,,0.911,0.638,,0.04,0.858,,,,,,,,,,,1022,,0.000,,,,,,,,,,,,,0.379,0.000,0.03,0.195,1.0,3,0.000,0.683,,4.05,,0.000,4.05,,0.000,,,,,,,0.546,1138.0,,,,,,,,30.0,245.0,,,,,,,,0,,66.0,,,,0.0,91.8,,0.0,91.8,,42.76,,,0.0,,,,,,,,,0.0,,114,0.195,,,,,,0.0,,4.3,,,,,
23,"""16021""","Beans, cranberry (roman), mature seeds, canned",260.0,1.0 cup,0.187,0.312,,,,,,,,,,,0.991,,,,,,,,,,,,16.4,,,,,,,,,0,,,,,,1.31,0.369,,0.01,0.143,,,,,,,,0.606,,,902,,0.000,,,,,,,,,,,,,0.101,,0.00,0.062,,0,,,,3.9,,,3.9,,,,,,,,,0.172,676.0,,0.611,0.73,,,,,0.0,216.0,,0.172,,0,0.406,,8.1,0,0.520,200.0,0.637,0.177,224.0,,,,,,,39.31,,,,,,,,,0.892,,,0.0,0.754,83,0.062,0.400,,,,,,,,,,,,
24,"""16320""","Beans, cranberry (roman), mature seeds, cooked, boiled, with salt",177.0,1.0 cup,0.211,0.352,,,,,,,,,,,1.135,,,,,,,,,,,,15.2,,,,,,,,,0,,,,,,0.912,0.409,,0.012,0.161,,,,,,,,0.696,,,1007,,0.000,,,,,,,,,,,,,0.122,,0.00,0.071,,,,,,1.93,,,1.93,,,,,,,,,0.191,685.0,,0.701,0.81,,,,,0.0,241.0,,0.196,,0,0.466,,2.3,0,0.655,366.0,0.729,0.198,239.0,,,,,,,43.29,,,,,,,,,1.023,,,0.0,0.866,88,0.071,0.460,,,,,,,,,,,,
25,"""16020""","Beans, cranberry (roman), mature seeds, cooked, boiled, without salt",177.0,1.0 cup,0.211,0.352,,,,,,,,,,,1.135,,,,,,,,,,,,15.2,,,,,,,,,0,,,,,,0.912,0.409,,0.012,0.161,,,,,,,,0.696,,,1007,,0.000,,,,,,,,,,,,,0.122,,0.00,0.071,,,,,,1.93,,,1.93,,,,,,,,,0.191,685.0,,0.701,0.81,,,,,0.0,241.0,,0.196,,0,0.466,,2.3,0,0.655,366.0,0.729,0.198,239.0,,,,,,,43.29,,,,,,,,,1.023,,,0.0,0.866,88,0.071,0.460,,,,,,,,,,,,
26,"""16019""","Beans, cranberry (roman), mature seeds, raw",195.0,1.0 cup,0.616,1.028,,,,,,,,,,,3.081,,,,,,,,,,,,48.2,,,,,,,,,0,,,,,,2.837,1.548,,0.037,0.468,,,,,,,,1.89,,,2734,,0.002,,,,,,,,,,,,,0.415,,0.00,0.207,,0,,,,6.45,,,6.45,,,,,,,,,0.56,2597.0,,1.903,2.4,,,,,4.0,653.0,,0.532,,0,1.264,,24.8,0,1.794,1178.0,1.983,0.577,725.0,,,,,,,117.1,,,,,,,,,2.781,,,0.0,2.350,304,0.207,1.250,,,,,,,,,,,,
27,"""16323""","Beans, french, mature seeds, cooked, boiled, with salt",177.0,1.0 cup,0.147,0.802,,,,,,,,,,,0.857,,,,,,,,,,,,16.6,,,,,,,,,0,,,,,,0.966,0.204,,0.016,0.508,,,,,,,,0.526,,,956,,0.004,,,,,,,,,,,,,0.110,,0.00,0.092,,0,,,,2.85,,,2.85,,,,,,,,,0.294,655.0,,0.529,1.35,0.002,,,,5.0,228.0,,0.147,,0,0.352,,2.1,0,0.676,133.0,0.55,0.124,181.0,,,,,,,42.52,,,,,,,,,0.773,,,0.0,0.653,99,0.09,0.347,,,,,,,,,,,,
28,"""16023""","Beans, french, mature seeds, cooked, boiled, without salt",177.0,1.0 cup,0.147,0.802,,,,,,,,,,,0.857,,,,,,,,,,,,16.6,,,,,,,,,0,,,,,,0.966,0.204,,0.016,0.508,,,,,,,,0.526,,,956,,0.004,,,,,,,,,,,,,0.110,,0.00,0.092,,0,,,,2.85,,,2.85,,,,,,,,,0.294,655.0,,0.529,1.35,0.002,,,,5.0,228.0,,0.147,,0,0.352,,2.1,0,0.676,133.0,0.55,0.124,181.0,,,,,,,42.52,,,,,,,,,0.773,,,0.0,0.653,99,0.09,0.347,,,,,,,,,,,,
29,"""16022""","Beans, french, mature seeds, raw",184.0,1.0 cup,0.407,2.221,,,,,,,,,,,2.375,,,,,,,,,,,,46.4,,,,,,,,,0,,,,,,3.833,0.81,,0.042,1.408,,,,,,,,1.457,,,2640,,0.009,,,,,,,,,,,,,0.407,,0.00,0.254,,0,,,,7.91,,,7.91,,,,,,,,,0.813,2421.0,,1.468,3.72,0.006,,,,15.0,631.0,,0.410,,0,0.975,,23.7,0,2.208,734.0,1.529,0.342,559.0,,,,,,,117.96,,,,,,,,,2.144,,,0.0,1.811,346,0.248,0.964,,,,,,,,,,,,
30,"""16026""","Beans, great northern, mature seeds, canned",262.0,1.0 cup,0.314,0.422,,3.69,0.375,1.640,0.000,,212,,,,1.352,,,,,,,,,,,,12.8,,0,,,,,,,,,0,,,,1.208,0.419,,0.018,0.189,,,,,,,,0.71,,,1255,,0.000,,,,,,,,,,,,,0.157,,0.00,0.047,7.9,0,0.000,0.278,,3.48,,0.000,3.48,,0.000,,,,,,,0.233,920.0,,1.103,1.02,0.000,,,,3.0,299.0,,0.231,,0,0.456,,10.7,0,1.069,212.0,0.914,0.296,356.0,0.0,77.3,1.210,0.0,77.3,1.210,55.07,,,0.0,,,,,,1.058,,0.000,0.0,1.113,134,0.047,0.529,,,,,0.0,,3.4,,,,,
31,"""16326""","Beans, great northern, mature seeds, canned, low sodium",262.0,1.0 cup,0.314,0.422,,3.69,0.375,1.640,0.000,,212,,,,1.352,,,,,,,,,,,,12.8,,0,,,,,,,,,0,,,,1.208,0.419,,0.018,0.189,,,,,,,,0.71,,,1255,,0.000,,,,,,,,,,,,,0.157,,0.00,0.047,7.9,0,0.000,0.278,,3.48,,0.000,3.48,,0.000,,,,,,,0.233,920.0,,1.103,1.02,0.000,,,,3.0,299.0,,0.231,,0,0.456,,10.7,0,1.069,212.0,0.914,0.296,356.0,0.0,77.3,1.210,0.0,77.3,1.210,55.07,,,0.0,,,,,,1.058,,0.000,0.0,1.113,134,0.047,0.529,,,,,0.0,,3.4,,,,,
32,"""16325""","Beans, great northern, mature seeds, cooked, boiled, with salt",177.0,1.0 cup,0.248,0.331,,,,,,,,,,,1.012,,,,,,,,,,,,12.4,,,,,,,,,0,,,,,,1.205,0.437,,0.014,0.149,,,,,,,,0.621,,,874,,,,,,,,,,,,,,,0.104,,0.00,0.037,,0,,,,2.02,,,2.02,,,,,,,,,0.182,692.0,,0.625,0.8,,,,,2.0,209.0,,0.175,,0,0.416,,7.3,0,0.917,181.0,0.651,0.234,292.0,,,,,,,37.33,,,,,,,,,0.913,,,0.0,0.772,88,0.037,0.411,,,,,,,,,,,,
33,"""16025""","Beans, great northern, mature seeds, cooked, boiled, without salt",177.0,1.0 cup,0.248,0.331,,,,,,,,,,,1.012,,,,,,,,,,,,12.4,,,,,,,,,0,,,,,,1.205,0.437,,0.014,0.149,,,,,,,,0.621,,,874,,,,,,,,,,,,,,,0.104,,0.00,0.037,,0,,,,2.02,,,2.02,,,,,,,,,0.182,692.0,,0.625,0.8,,,,,2.0,209.0,,0.175,,0,0.416,,7.3,0,0.917,181.0,0.651,0.234,292.0,,,,,,,37.33,,,,,,,,,0.913,,,0.0,0.772,88,0.037,0.411,,,,,,,,,,,,
34,"""16024""","Beans, great northern, mature seeds, raw (Includes foods for USDA's Food Distribution Program)",183.0,1.0 cup,0.651,0.873,,4.14,1.195,3.193,0.000,,882,,,,2.745,,,,,,,,,,,,37.0,,0,,,,,,,,,0,,,,3.578,1.532,,0.038,0.39,,,,,,,,1.684,,,2597,,,,,,,,,,,,,,,0.434,,0.00,0.097,11.0,0,0.000,0.818,,7.19,,0.000,7.19,,0.000,,,,,,,0.481,2538.0,,1.696,2.09,0.000,,,,0.0,620.0,,0.474,,0,1.125,,23.6,0,2.604,882.0,1.766,0.613,818.0,,,,,,,114.14,,,0.0,,,,,,2.476,,0.000,0.0,2.094,346,0.097,1.113,,,,,0.0,,9.7,,,,,
35,"""16029""","Beans, kidney, all types, mature seeds, canned",256.0,1.0 cup,0.361,0.673,0.00,4.74,0.297,1.139,0.000,,92,0.192,0.05,0.791,0.94,,,0.0,,,0.0,2.156,1.679,,,0.000,11.0,,,,,,0.000,,,0,,,0.000,13.36,,1.052,0.346,0.000,0.097,0.21,0.00,0.0,92,,0.0,92,,0.494,,0.00,904,,0.023,,,,,,,1.77,0.543,87.0,,,,0.131,,0.00,0.978,10.5,,0.000,0.189,,4.2,0.05,0.000,4.2,0.05,0.000,,,,0.00,,,0.271,607.0,0.3,0.768,1.54,0.038,,,,0.0,215.0,,0.161,22.78,0,0.317,0.000,2.3,0,0.430,92.0,0.635,0.241,230.0,,,,,,,37.12,,,,,,,,,0.735,,0.000,0.0,0.773,69,0.33,0.369,0.0,,,,,,,0.0,0.174,,0.0,
